,stationid,sumax,accx,temperature,humidity,pressure,rain,lightavg,forces,moisture,total_disp,ds,Dates
27,6,0.013028030003947888,0.01252396786485765,0.7053033275532549,0.989522700814901,0.890144005404696,0.0012890485724472724,0.01864695488171098,0.0064135156811387685,0.186525,0.7188965832920448,2018-08-04,2018-07-26
28,6,0.013028030003947888,0.01252396786485765,0.605961497082537,0.989522700814901,0.8903314148387785,0.008145689915251914,0.010743358602504945,0.006787880810790667,0.199433,0.7188965832920448,2018-08-05,2018-07-27
29,6,0.013028030003947888,0.01252396786485765,0.6000088599744325,0.989522700814901,0.8898970997237454,0.002523244014152108,0.011422321101589394,0.006472970325589564,0.201268,0.7188965832920448,2018-08-06,2018-07-28
30,6,0.013028030003947888,0.01252396786485765,0.5770416967272942,0.989522700814901,0.8927532766281557,0.0045802364169935,0.00794827876657145,0.006253863682669354,0.197714,0.7188965832920448,2018-08-07,2018-07-29
31,6,0.013028030003947888,0.01252396786485765,0.6882520958058569,0.989522700814901,0.8946946638338195,2.7426565371218562e-05,0.018339104958617153,0.006165772191928063,0.191268,0.7188965832920448,2018-08-08,2018-07-30
32,6,0.013028030003947888,0.01252396786485765,0.7167706658903642,0.9869054132712456,0.8985044289263787,0.014289240558404871,0.024638692961253934,0.008927552635060818,0.22474799999999998,0.7188965832920448,2018-08-09,2018-07-31
33,6,0.013028030003947888,0.01252396786485765,0.7018044814594486,0.989522700814901,0.8952885607915335,0.0,0.016074176005273565,0.007631087376454609,0.199357,0.7188965832920448,2018-08-10,2018-08-01
34,6,0.013028030003947888,0.01252396786485765,0.6864522552853964,0.989522700814901,0.8887121385153627,0.0015084610954170209,0.012513291950487072,0.007386409863060877,0.188298,0.7188965832920448,2018-08-11,2018-08-02
35,6,0.013028030003947888,0.01252396786485765,0.671438817657507,0.989522700814901,0.8844787935828945,0.005211047420531527,0.01436350252691716,0.007448867267332421,0.18244800000000003,0.7188965832920448,2018-08-12,2018-08-03
36,6,0.013028030003947888,0.01252396786485765,0.6035482088085021,0.989522700814901,0.8879157209530519,0.022380077342914348,0.04189953490075441,0.011186481436211804,0.234928,0.7188965832920448,2018-08-13,2018-08-04
37,6,0.013028030003947888,0.01252396786485765,0.7054847460773516,0.9780452561117579,0.8900240045540193,0.0,0.020043574672233208,0.007525832742737889,0.211761,0.7188965832920448,2018-08-14,2018-08-05
38,6,0.013028030003947888,0.01252396786485765,0.704705068327279,0.9684690046565775,0.8931212932399742,0.0,0.0643569105691057,0.0069111520034318705,0.198936,0.7188965832920448,2018-08-15,2018-08-06
39,6,0.013028030003947888,0.01252396786485765,0.7434809573835228,0.9802053259604192,0.8968531342581495,0.0002468390883409671,0.01506718120559584,0.006574021095557237,0.192302,0.7188965832920448,2018-08-16,2018-08-07
40,6,0.013028030003947888,0.01252396786485765,0.7145792988806898,0.9858073341094297,0.8930073998783925,0.0,0.017081949022192924,0.00619159592638649,0.18276599999999998,0.7188965832920448,2018-08-17,2018-08-08
41,6,0.013028030003947888,0.01252396786485765,0.6953826876099587,0.989522700814901,0.8918098812008919,0.0002742656537121856,0.014440668717497985,0.005847479650928855,0.17992999999999998,0.7188965832920448,2018-08-18,2018-08-09
42,6,0.013028030003947888,0.01252396786485765,0.7360875196712529,0.975175785797439,0.8902802849280692,0.0,0.018531242217827582,0.005277650660945366,0.170845,0.7188965832920448,2018-08-19,2018-08-10
43,6,0.013028030003947888,0.01252396786485765,0.7325764383746587,0.9890977881257276,0.8931179034927107,0.00019198595759852994,0.017593924412217094,0.004888872284153881,0.163066,0.7188965832920448,2018-08-20,2018-08-11
44,6,0.013028030003947888,0.01252396786485765,0.6549748756439302,0.989522700814901,0.8945436133942465,0.006856641342804641,0.007760508679411118,0.005912023183075865,0.19161999999999998,0.7188965832920448,2018-08-21,2018-08-12
45,6,0.013028030003947888,0.01252396786485765,0.7256120765670551,0.9874438300349243,0.891912282649726,0.0,0.027664379623525966,0.005626223664136952,0.187714,0.7188965832920448,2018-08-22,2018-08-13
46,6,0.013028030003947888,0.01252396786485765,0.6705937448580505,0.989522700814901,0.891614553058324,0.015413729738624832,0.03516463963963964,0.006245392739175035,0.208652,0.7188965832920448,2018-08-23,2018-08-14
47,6,0.013028030003947888,0.01252396786485765,0.6897376181857304,0.9890103317811408,0.8912527353044555,0.006554949123721236,0.09095908774628286,0.006657719074560802,0.226408,0.7188965832920448,2018-08-24,2018-08-15
48,6,0.013028030003947888,0.01252396786485765,0.7070576024909184,0.9742380675203726,0.8896793586022719,0.0010147829187350868,0.020276593056471105,0.0060282457921378395,0.213597,0.7188965832920448,2018-08-25,2018-08-16
49,6,0.013028030003947888,0.01252396786485765,0.7114922306462297,0.9705839639115251,0.890409554772877,0.006472669427607581,0.14479351058375448,0.006240240635482595,0.224191,0.7188965832920448,2018-08-26,2018-08-17
50,6,0.013028030003947888,0.01252396786485765,0.7583711991764441,0.9559100698486612,0.8933164549160234,0.0,0.019848214678092727,0.005851936378662806,0.21323899999999998,0.7188965832920448,2018-08-27,2018-08-18
51,6,0.013028030003947888,0.01252396786485765,0.772628585652748,0.9577357392316648,0.8949931255478875,0.0,0.019988982274957885,0.005442865667082691,0.19773,0.7188965832920448,2018-08-28,2018-08-19
52,6,0.013028030003947888,0.01252396786485765,0.7621556739698169,0.9550525320139697,0.8962292134810212,0.0006033844381668084,0.019988982274957885,0.005214213408732317,0.188156,0.7188965832920448,2018-08-29,2018-08-20
53,6,0.013028030003947888,0.01252396786485765,0.7050041979402668,0.9865298311990688,0.8925485464842283,0.0,0.019988982274957885,0.004812949872686144,0.177234,0.7188965832920448,2018-08-30,2018-08-21
54,6,0.013028030003947888,0.01252396786485765,0.6304732492057665,0.9891239813736904,0.8934712498865339,0.01598968761142042,0.012980989526111479,0.0055725216753427466,0.19547899999999999,0.7188965832920448,2018-08-31,2018-08-22
55,6,0.01381760757994473,0.01252396786485765,0.8082663561456579,0.7719855937136204,0.9002897620825729,0.0,0.010783624478136673,0.0022661354247207797,0.141695,0.7188629131658062,2018-09-16,2018-08-23
56,6,0.013028030003947888,0.01252396786485765,0.3486864033144742,0.9053950814901048,0.9136714071086293,0.0,0.00033188676481359406,0.0,0.038438,0.7188629131658062,2018-10-29,2018-08-24
57,6,0.013028030003947888,0.01252396786485765,0.43091962315575416,0.8099503783469151,0.914790540976082,0.0,0.005755315681535194,0.0,0.04,0.7188629131658062,2018-10-30,2018-08-25
58,6,0.013028030003947888,0.01252396786485765,0.4061348994392902,0.8780832363213039,0.9165678626990296,0.0,0.005471074122903391,0.0,0.04,0.7188629131658062,2018-10-31,2018-08-26
59,6,0.013028030003947888,0.01252396786485765,0.36714468338248507,0.957791618160652,0.9139097865081806,0.0,0.003409913572108694,0.0,0.04,0.7188629131658062,2018-11-01,2018-08-27
60,6,0.013028030003947888,0.01252396786485765,0.24031414937916892,0.9777142025611175,0.9165165762827765,0.001453607964674584,0.003192267267267267,0.0,0.04,0.7188629131658062,2018-11-02,2018-08-28
61,6,0.013028030003947888,0.01252396786485765,0.16041194662076352,0.989522700814901,0.9150597220869567,0.0030169221908340417,0.0032454716912033985,0.0004003785120990043,0.0775,0.7188629131658062,2018-11-03,2018-08-29
62,6,0.013028030003947888,0.01252396786485765,0.2508001400719767,0.9725666472642607,0.9132182211828278,0.0,0.00338657804145609,0.0016628651727336008,0.09713,0.7188629131658062,2018-11-04,2018-08-30
63,6,0.013028030003947888,0.01252396786485765,0.24126132283637308,0.9662713911525029,0.9113613623039947,0.0,0.004233223467369809,0.0013914472929361624,0.09,0.7188629131658062,2018-11-05,2018-08-31
64,6,0.013028030003947888,0.01252396786485765,0.23063905729872036,0.9269160360884751,0.9112152281391819,0.0,0.00452856515051637,0.0008342931101960384,0.08337199999999999,0.7188629131658062,2018-11-06,2018-09-01
65,6,0.013028030003947888,0.01252396786485765,0.2177849220111298,0.889929569266589,0.9119469051670251,0.0,0.003572994946165678,0.0005364509439760245,0.08,0.7188629131658062,2018-11-07,2018-09-02
66,6,0.013028030003947888,0.01252396786485765,0.2176507566840069,0.8878041327124564,0.913289899740604,0.0,0.0038560060060060064,5.3196260824396014e-05,0.07752500000000001,0.7188629131658062,2018-11-08,2018-09-03
67,6,0.013028030003947888,0.01252396786485765,0.21714405052716848,0.9193878055878929,0.9108361886778968,0.0,0.003192267267267267,0.0,0.07,0.7188629131658062,2018-11-09,2018-09-04
68,6,0.013028030003947888,0.01252396786485765,0.2231418313145249,0.9360919674039581,0.9120640704288777,0.0,0.002972950999780268,0.0,0.069466,0.7188629131658062,2018-11-10,2018-09-05
69,6,0.013028030003947888,0.01252396786485765,0.23261103446530054,0.9261795692665891,0.9143819917184524,0.0,0.0038182011279572253,0.0,0.07,0.7188629131658062,2018-11-11,2018-09-06
70,6,0.013028030003947888,0.01252396786485765,0.29012830086785557,0.8849070139697323,0.9121741312615976,0.0,0.0035086171537391047,0.0,0.060090000000000005,0.7188629131658062,2018-11-12,2018-09-07
71,6,0.013028030003947888,0.01252396786485765,0.24040359293058416,0.9024465948777649,0.9096010272841206,0.0,0.0031407785834615103,0.0,0.059919,0.7188629131658062,2018-11-13,2018-09-08
72,6,0.013028030003947888,0.01252396786485765,0.20714535842815612,0.9575545692665891,0.9106461659270308,0.00554016620498615,0.003066586098293415,4.978259702817809e-05,0.060709,0.7188629131658062,2018-11-14,2018-09-09
73,6,0.013028030003947888,0.01252396786485765,0.10177199488652904,0.98642651338766,0.9155044490850144,0.0012341954417048352,0.004143155350472424,0.0004304061103064769,0.089574,0.7188629131658062,2018-11-15,2018-09-10
74,6,0.014574286090275036,0.015315162253343366,0.0,0.5369208381839348,0.9097276047297844,0.0,0.003639780634292829,0.00036630509013305134,0.081028,0.7175377567378193,2018-11-16,2018-09-11
75,6,0.013028030003947888,0.015315162253343366,0.0,0.5369208381839348,0.9070392389478458,0.0,0.003477290705339486,0.00032736403645767647,0.07928600000000001,0.7175377567378193,2018-11-17,2018-09-12
76,6,0.013028030003947888,0.015315162253343366,0.0,0.5369208381839348,0.9103668394003659,0.0,0.003639780634292829,0.0003160799811312895,0.079159,0.7175377567378193,2018-11-18,2018-09-13
77,6,0.013028030003947888,0.015315162253343366,0.0,0.5369208381839348,0.9153319111606892,0.0,0.003115652237603457,0.0003160799811312895,0.07056,0.7175377567378193,2018-11-19,2018-09-14
78,6,0.013028030003947888,0.015315162253343366,0.0,0.5369208381839348,0.915604190602629,0.0,0.0032454716912033985,0.0003160799811312895,0.07,0.7175377567378193,2018-11-20,2018-09-15
79,6,0.013028030003947888,0.015315162253343366,0.0,0.5369208381839348,0.914530732668372,0.0,0.003639780634292829,0.0003160799811312895,0.07,0.7175377567378193,2018-11-21,2018-09-16
80,6,0.013028030003947888,0.015315162253343366,0.0,0.5369208381839348,0.9156249936936309,0.0,0.003744774042335018,0.00031001124549356873,0.069327,0.7175377567378193,2018-11-22,2018-09-17
81,6,0.013028030003947888,0.015315162253343366,0.0,0.5369208381839348,0.9189144162115411,0.0,0.003416285797993115,0.00013031977622043065,0.07,0.7175377567378193,2018-11-23,2018-09-18
82,6,0.013028030003947888,0.015315162253343366,0.0,0.5369208381839348,0.9148543811941088,0.0,0.0030909250714128765,5.518756470552314e-05,0.062143,0.7175377567378193,2018-11-24,2018-09-19
83,6,0.013028030003947888,0.015315162253343366,0.0,0.5369208381839348,0.9144936264458666,0.0,0.004233223467369809,3.4452717943310555e-06,0.06,0.7175377567378193,2018-11-25,2018-09-20
84,6,0.014619326477036667,0.016287906513218264,-0.013282234988628261,0.5369208381839348,0.9177263050791966,0.0020227861066016905,0.006015540009116227,0.003092639851432902,0.10048595911408623,0.7094826950382513,,2018-09-21
85,6,0.014619326477036667,0.0171229627229969,-0.022186264785007563,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.006887388341555202,0.003974205393547071,0.12353731187956343,0.7020299254699652,,2018-09-22
86,6,0.014619326477036667,0.017839820074156743,-0.031090294581386867,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.007823730700515646,0.004900683443175706,0.13666198215898376,0.6951344135161647,,2018-09-23
87,6,0.014619326477036667,0.018455209141256944,-0.03999432437776617,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008386775095240908,0.0053601291630539,0.14413473101220853,0.6887544919756762,,2018-09-24
88,6,0.014619326477036667,0.01898349235310339,-0.048898354174145474,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008891907620254104,0.005694362156655473,0.14838946459671104,0.6828516091824188,,2018-09-25
89,6,0.014619326477036667,0.019436999194285792,-0.05780238397052478,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.00922468752359789,0.0058908586036169235,0.15081196777869366,0.677390096050979,,2018-09-26
90,6,0.014619326477036667,0.019826313960281082,-0.06670641376690407,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009493355306829727,0.00602032201078595,0.15219126017154555,0.6723369505406258,,2018-09-27
91,6,0.014619326477036667,0.02016052278197559,-0.07561044356328338,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009673897319512088,0.00610046348143642,0.15297658318747742,0.667661638235358,,2018-09-28
92,6,0.014619326477036667,0.02044742568485644,-0.08451447335966268,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009806953307149887,0.006151775061145738,0.15342371988057346,0.663335907834956,,2018-09-29
93,6,0.014619326477036667,0.020693718632074642,-0.09341850315604198,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.00989158558811446,0.006184030196568357,0.1536783045778978,0.6593336204421164,,2018-09-30
94,6,0.014619326477036667,0.020905149800042357,-0.10232253295242129,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009944900789847213,0.006204509194725059,0.15382325660065163,0.6556305916141075,,2018-10-01
95,6,0.014619326477036667,0.02108665373384598,-0.11122656274880059,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.00997041277263223,0.006217441230987042,0.15390578744056954,0.6522044452245211,,2018-10-02
96,6,0.014619326477036667,0.021242466513498322,-0.1201305925451799,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009976216455949241,0.006225631573148274,0.15395277774403793,0.6490344782520555,,2018-10-03
97,6,0.014619326477036667,0.021376224618869503,-0.12903462234155919,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009965661376865016,0.006230810543447721,0.15397953245321386,0.6461015356792964,,2018-10-04
98,6,0.014619326477036667,0.021491049800683268,-0.1379386521379385,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009942963965356629,0.006234088186078197,0.15399476569093,0.6433878947455514,,2018-10-05
99,6,0.014619326477036667,0.021589621938364015,-0.1468426819343178,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009910516433551472,0.006236161547859523,0.15400343898764918,0.6408771578543174,,2018-10-06
100,6,0.014619326477036667,0.02167424158514769,-0.1557467117306971,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009870663144313554,0.006237473444926225,0.15400837727308658,0.6385541534882596,,2018-10-07
101,6,0.014619326477036667,0.02174688366018298,-0.1646507415270764,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009824960010629361,0.0062383034180670234,0.15401118896786092,0.6364048445329625,,2018-10-08
102,6,0.014619326477036667,0.021809243540730848,-0.1735547713234557,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009774762176583669,0.006238828541164704,0.15401278985294625,0.6344162434554882,,2018-10-09
103,6,0.014619326477036667,0.021862776630198012,-0.182458801119835,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009721042809322835,0.006239160772341306,0.15401370134343942,0.6325763338251925,,2018-10-10
104,6,0.014619326477036667,0.021908732325473912,-0.1913628309162143,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009664602120408445,0.006239370970703115,0.15401422031567968,0.6308739977025778,,2018-10-11
105,6,0.014619326477036667,0.021948183176327324,-0.20026686071259361,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009606037950958313,0.006239503958873686,0.15401451580113804,0.6292989484574184,,2018-10-12
106,6,0.014619326477036667,0.02198204991740727,-0.20917089050897292,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009545828129745242,0.006239588098301177,0.1540146840406879,0.6278416686102006,,2018-10-13
107,6,0.014619326477036667,0.022011122957064595,-0.21807492030535222,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.00948433677743251,0.006239641331742455,0.15401477983066791,0.6264933523212759,,2018-10-14
108,6,0.014619326477036667,0.02203608082451694,-0.22697895010173152,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009421850850804478,0.006239675011609952,0.15401483437028285,0.6252458521802079,,2018-10-15
109,6,0.014619326477036667,0.022057506005891535,-0.23588297989811083,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009358591189990483,0.006239696320250756,0.15401486542331777,0.6240916299737804,,2018-10-16
110,6,0.014619326477036667,0.02207589853873957,-0.24478700969449013,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009294730621341743,0.0062397098018487146,0.15401488310387862,0.6230237111351744,,2018-10-17
111,6,0.014619326477036667,0.022091687682301603,-0.2536910394908694,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.00923040280731441,0.0062397183314132545,0.15401489317059935,0.6220356425990651,,2018-10-18
112,6,0.014619326477036667,0.02210524193589366,-0.2625950692872487,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009165711986733127,0.006239723727916232,0.1540148989022539,0.6211214538079735,,2018-10-19
113,6,0.014619326477036667,0.022116877639230953,-0.27149909908362796,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009100738975012474,0.006239727142186864,0.15401490216566655,0.620275620634246,,2018-10-20
114,6,0.014619326477036667,0.022126866355410273,-0.28040312888000724,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.009035546688253572,0.0062397293023347565,0.15401490402374468,0.619493031999656,,2018-10-21
115,6,0.014619326477036667,0.02213544120886079,-0.2893071586763865,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008970183964366437,0.006239730669021611,0.15401490508167232,0.6187689589909201,,2018-10-22
116,6,0.014619326477036667,0.022142802326183354,-0.2982111884727658,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008904688791670046,0.0062397315336999,0.154014905684021,0.6180990262845061,,2018-10-23
117,6,0.014619326477036667,0.022149121506860825,-0.30711521826914506,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008839090676112236,0.00623973208076636,0.1540149060269782,0.6174791857080608,,2018-10-24
118,6,0.014619326477036667,0.022154546232848016,-0.31601924806552434,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008773412558890215,0.006239732426885507,0.15401490622224656,0.6169056917787011,,2018-10-25
119,6,0.014619326477036667,0.02215920311062032,-0.3249232778619036,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008707672264085009,0.006239732645868891,0.15401490633342585,0.6163750790703518,,2018-10-26
120,6,0.014619326477036667,0.022163200826014133,-0.3338273076582829,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008641883647151828,0.006239732784415753,0.15401490639672763,0.6158841412733708,,2018-10-27
121,6,0.014619326477036667,0.02216663268082144,-0.34273133745466217,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008576057474661098,0.006239732872071871,0.15401490643276955,0.6154299118199257,,2018-10-28
122,6,0.014619326477036667,0.022169578770339635,-0.35163536725104144,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008510202115058508,0.006239732927530326,0.1540149064532906,0.615009645958047,,2018-10-29
123,6,0.014619326477036667,0.022172107852697874,-0.3605393970474207,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008444324071647405,0.006239732962617897,0.15401490646497462,0.6146208041660385,,2018-10-30
124,6,0.014619326477036667,0.022174278953587805,-0.3694434268438,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008378428398930193,0.006239732984817174,0.1540149064716271,0.6142610368070232,,2018-10-31
125,6,0.014619326477036667,0.02217614274385106,-0.37834745664017927,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008312519025018872,0.00623973299886226,0.15401490647541483,0.6139281699308978,,2018-11-01
126,6,0.014619326477036667,0.02217774272207479,-0.38725148643655855,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008246599002843073,0.006239733007748333,0.1540149064775714,0.6136201921379021,,2018-11-02
127,6,0.014619326477036667,0.02217911622979552,-0.3961555162329378,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008180670705034546,0.006239733013370392,0.15401490647879928,0.6133352424244232,,2018-11-03
128,6,0.014619326477036667,0.022180295323005,-0.4050595460293171,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008114735975579046,0.006239733016927369,0.1540149064794984,0.6130715989375929,,2018-11-04
129,6,0.014619326477036667,0.02218130752029785,-0.4139635758256964,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.008048796247572076,0.006239733019177804,0.15401490647989646,0.6128276685707242,,2018-11-05
130,6,0.014619326477036667,0.022182176445121965,-0.42286760562207565,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.007982852634793893,0.006239733020601614,0.15401490648012311,0.612601977336717,,2018-11-06
131,6,0.014619326477036667,0.022182922377120884,-0.4317716354184549,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.007916906002848173,0.006239733021502433,0.15401490648025215,0.6123931614612621,,2018-11-07
132,6,0.014619326477036667,0.022183562725435917,-0.4406756652148342,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.007850957024466872,0.0062397330220723655,0.15401490648032562,0.6121999591420237,,2018-11-08
133,6,0.014619326477036667,0.022184112435014218,-0.4495796950112135,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.007785006222482561,0.006239733022432951,0.15401490648036745,0.6120212029240025,,2018-11-09
134,6,0.014619326477036667,0.022184584335405585,-0.45848372480759275,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.007719054003230861,0.006239733022661087,0.15401490648039126,0.6118558126450079,,2018-11-10
135,6,0.014619326477036667,0.022184989440188478,-0.467387754603972,0.5369208381839348,0.9159551377136996,0.0020227861066016905,0.007653100682507296,0.006239733022805425,0.15401490648040483,0.6117027889086103,,2018-11-11
