,stationid,sumax,sumay,accx,accy,accz,velx,vely,velz,temperature,humidity,pressure,lightavg,lightavgw/o0,forces,total_disp,ds,Dates
10,7,0.013028030003947888,0.012345679012345678,0.02502366447416325,0.0176749079431878,0.0953026196928636,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7841537247754418,0.8860897846332945,0.965503762564762,0.00024107339046363437,0.00046540503918552695,0.0018600990809595254,0.03758402889397959,2018-07-15,2018-07-09
11,7,0.03497170680352678,0.010041152263374485,0.025800344651828844,0.016307206733298264,0.05275519421860886,0.5018995098039216,0.49640557939914165,0.3592464055528012,0.7100953080106827,0.9611625436554133,0.9664119607726929,0.00023015637588808322,0.0004569783197831978,0.002138723584326757,0.06102696674353804,2018-07-16,2018-07-10
12,7,0.013028030003947888,0.012345679012345678,0.025800344651828844,0.016307206733298264,0.05275519421860886,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7163744984621615,0.96619848661234,0.9677541314490663,0.00015116274811396763,0.0002804475206914231,0.00046852535603091034,0.06102696674353804,2018-07-17,2018-07-11
13,7,0.013028030003947888,0.012345679012345678,0.025800344651828844,0.016307206733298264,0.05275519421860886,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7461891562351015,0.9338774738067521,0.9684033476640602,0.0001929099831538856,0.000351195707903025,0.00015137070296377452,0.06102696674353804,2018-07-18,2018-07-12
14,7,0.013028030003947888,0.012345679012345678,0.025800344651828844,0.016307206733298264,0.05275519421860886,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7989600077630251,0.8611364959254948,0.9679586192323213,0.00031076686442540097,0.0005617721379916502,2.2441678660321552e-06,0.06102696674353804,2018-07-19,2018-07-13
15,7,0.013028030003947888,0.012345679012345678,0.025800344651828844,0.016307206733298264,0.05275519421860886,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.6958780023710978,0.989522700814901,0.9682111186659987,0.0,0.0,0.0010535894011049272,0.06102696674353804,2018-07-20,2018-07-14
16,7,0.016449532833267538,0.012707818930041153,0.022232470085677532,0.02156759600210416,0.012646793134598013,0.49813725490196087,0.5025751072961374,0.397144273673773,0.789801747524481,0.9071491559953435,0.8648306362468471,0.05357535157108328,0.7500549329817623,0.0029293976571266775,0.06166516227533684,2018-07-25,2018-07-15
17,7,0.016449532833267538,0.012740740740740742,0.022232470085677532,0.021778011572856394,0.012646793134598013,0.49993872549019613,0.5,0.4059494298463064,0.659282088928829,0.989522700814901,0.866651384289856,0.022825655533582363,0.03722755804585073,0.0068637716142602905,0.061630412319013526,2018-07-26,2018-07-16
18,7,0.016449532833267538,0.012773662551440329,0.022232470085677532,0.021988427143608626,0.012646793134598013,0.49993872549019613,0.5,0.4059494298463064,0.6517789562950118,0.9881714202561117,0.8665793751818377,0.022824000219731928,0.03804000036621988,0.004273843856868617,0.06159569223084289,2018-07-27,2018-07-17
19,7,0.023292538491906833,0.013629629629629629,0.022232470085677532,0.021988427143608626,0.012345679012345713,0.49993872549019613,0.49989270386266094,0.4057511155180962,0.6333957750579062,0.989522700814901,0.8665232177889922,0.022589749505603163,0.037206646890793234,0.008507071436161865,0.06172158058663636,2018-07-28,2018-07-18
20,7,0.014738781418607714,0.012543209876543211,0.01592194364214461,0.02051551814834298,0.05420054200542006,0.4967524509803923,0.49914163090128755,0.41513799372004623,0.6032246087899384,0.989522700814901,0.8669622853800827,8.078444297956494e-05,0.000915549696037501,0.0,0.05962633561213101,2018-07-29,2018-07-19
21,7,0.014640084221608108,0.013958847736625516,0.015557874808863862,0.029563387690689114,0.14092140921409213,0.49975490196078437,0.5045064377682403,0.4249876053544868,0.8754211652132088,0.6988099534342259,0.8809910809538195,0.22558412070607192,0.36254590749285875,0.0,0.05413296566576332,2018-07-30,2018-07-20
22,7,0.013028030003947888,0.012345679012345678,0.015557874808863862,0.029563387690689114,0.14092140921409213,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.6300808789094637,0.989522700814901,0.8819461110173551,0.0024281678019482896,0.006798872042774482,0.0002370599858484671,0.05413296566576332,2018-07-31,2018-07-21
23,7,0.013028030003947888,0.012345679012345678,0.015557874808863862,0.029563387690689114,0.14092140921409213,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7872901557245982,0.921210128055879,0.8852105679813872,0.016054672965648574,0.030419380355965725,0.0,0.05413296566576332,2018-08-03,2018-07-22
24,7,0.014245295433609686,0.01366255144032922,0.014101599475740878,0.02766964755391899,0.1120144534778681,0.49920343137254913,0.4989270386266094,0.39960337134357954,0.6982714611785453,0.97528055878929,0.8854635763724957,0.015816023950780047,0.026082566102688054,0.0,0.05567079179243507,2018-08-04,2018-07-23
25,7,0.013028030003947888,0.012345679012345678,0.014101599475740878,0.02766964755391899,0.1120144534778681,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.6011838613456191,0.989522700814901,0.8848675231367509,0.003945612685856588,0.006962845162235406,0.0,0.05567079179243507,2018-08-05,2018-07-24
26,7,0.01427819449927622,0.013794238683127574,0.01422295575350113,0.028511309836927932,0.07678410117434509,0.5,0.5003218884120172,0.3982151710461081,0.5786069588770615,0.989522700814901,0.8843431531187208,0.004033932102834542,0.007078407675968651,0.0,0.05713275335979983,2018-08-06,2018-07-25
27,7,0.013028030003947888,0.012345679012345678,0.01422295575350113,0.028511309836927932,0.07678410117434509,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.5622750726728855,0.989522700814901,0.8870578006804278,0.00479555225957665,0.008436620156742108,0.0,0.05713275335979983,2018-08-07,2018-07-26
28,7,0.014212396367943152,0.013827160493827161,0.013980243197980633,0.028721725407680167,0.07859078590785909,0.4998161764705883,0.5,0.40634605850272687,0.7029094468422628,0.9613285797438883,0.8893547149367121,0.021111621987841497,0.0368493774262067,0.0,0.057001160850992674,2018-08-08,2018-07-27
29,7,0.013028030003947888,0.012345679012345678,0.013980243197980633,0.028721725407680167,0.07859078590785909,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7220296935714555,0.9609096332945285,0.8936456617180025,0.03033329304914671,0.053993261554237164,0.0,0.057001160850992674,2018-08-09,2018-07-28
30,7,0.013028030003947888,0.012345679012345678,0.013980243197980633,0.028721725407680167,0.07859078590785909,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7286923943448049,0.9709286961583236,0.8906066137736267,0.014011775800190434,0.024251149930418225,0.0,0.057001160850992674,2018-08-10,2018-07-29
31,7,0.013028030003947888,0.012345679012345678,0.013980243197980633,0.028721725407680167,0.07859078590785909,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7073913281945482,0.9869642025611176,0.8838224198512936,0.009720521130886983,0.017344460924338972,0.0,0.057001160850992674,2018-08-11,2018-07-30
32,7,0.015923147782602974,0.01517695473251029,0.014951093420062619,0.028300894266175696,0.08852755194218609,0.5009191176470589,0.4994635193133047,0.4103123450669311,0.6652009737533805,0.989522700814901,0.8792718221917778,0.0086669358382773,0.015464531604775508,0.0,0.055727597290278055,2018-08-12,2018-07-31
33,7,0.014771680484274248,0.013893004115226336,0.016043299919904858,0.029142556549184642,0.10388437217705511,0.5004901960784314,0.5003218884120172,0.40932077342588,0.657084815269533,0.989522700814901,0.8825416594197447,0.013949479967772651,0.024343210283454184,0.0,0.05497708454998454,2018-08-13,2018-08-01
34,7,0.014969074878273458,0.013761316872427983,0.016771437586466348,0.028300894266175696,0.08672086720867209,0.5003063725490197,0.4994635193133047,0.4021814576103124,0.7287923854848305,0.9410682479627474,0.8852498142539493,0.04096812239068336,0.0713148776825606,0.0,0.05593663629630276,2018-08-14,2018-08-02
35,7,0.013028030003947888,0.012345679012345678,0.016771437586466348,0.028300894266175696,0.08672086720867209,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7259365203927078,0.9413898428405123,0.8882492942487031,0.025383062330623308,0.04358223833589687,0.0,0.05593663629630276,2018-08-15,2018-08-03
36,7,0.013028030003947888,0.012345679012345678,0.016771437586466348,0.028300894266175696,0.08672086720867209,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7723193303546944,0.9441461001164144,0.8923629466765416,0.04304245220830587,0.07697977001391636,0.0,0.05593663629630276,2018-08-16,2018-08-04
37,7,0.013028030003947888,0.012345679012345678,0.016771437586466348,0.028300894266175696,0.08672086720867209,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7099413132169724,0.9836110302677532,0.8884382416632737,0.009423104812129202,0.016752186332674137,0.0,0.05593663629630276,2018-08-17,2018-08-05
38,7,0.014969074878273458,0.013761316872427983,0.016771437586466348,0.028300894266175696,0.08672086720867209,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.6743288569367271,0.9892096915017461,0.8869137602564676,0.014810838277301692,0.02598882846260895,0.0,0.05593663629630276,2018-08-18,2018-08-06
39,7,0.013028030003947888,0.012345679012345678,0.016771437586466348,0.028300894266175696,0.08672086720867209,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7712552896156879,0.9601471187427241,0.8859960362147836,0.028599377426206697,0.04500196110744892,0.0,0.05593663629630276,2018-08-19,2018-08-07
40,7,0.013028030003947888,0.012345679012345678,0.016771437586466348,0.028300894266175696,0.08672086720867209,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7409107209909671,0.9760545692665892,0.8886808659091274,0.013046193144363876,0.02404592580385263,0.0,0.05593663629630276,2018-08-20,2018-08-08
41,7,0.013028030003947888,0.012345679012345678,0.016771437586466348,0.028300894266175696,0.08672086720867209,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.6611730606148822,0.989522700814901,0.8897091733416296,0.007081432652164359,0.01266486852706365,0.0,0.05593663629630276,2018-08-21,2018-08-09
42,7,0.014541387024608502,0.013069958847736627,0.015193805975583117,0.023882167280378747,0.0975609756097561,0.49914215686274516,0.49763948497854077,0.408329201784829,0.7110517633458638,0.9815574796274739,0.8875488106595126,0.012995409433824068,0.023741611733684904,0.0,0.056134453379447204,2018-08-22,2018-08-10
43,7,0.015594157125937626,0.0134320987654321,0.014344312031261377,0.022724881641241455,0.0871725383920506,0.49908088235294124,0.4987124463519313,0.40138820029747146,0.6601010037085321,0.989522700814901,0.886644046258503,0.009157106496740643,0.015431419834468614,0.00046195089242337953,0.058582231156980066,2018-08-23,2018-08-11
44,7,0.02375312541123832,0.016098765432098764,0.01400721125970513,0.021918288620024557,0.07236776071464418,0.4984068627450981,0.4961909871244635,0.37669806643529996,0.6790756937149028,0.9876845168800931,0.8862617769810329,0.019604328718962866,0.03651786603676847,0.036342528542496415,0.12910132060050517,2018-08-24,2018-08-12
45,7,0.013028030003947888,0.012345679012345678,0.01400721125970513,0.021918288620024557,0.07236776071464418,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7042705076765349,0.9752839057043075,0.8850119122300026,0.012487112722478575,0.022770618179154763,0.00011894089689970421,0.12910132060050517,2018-08-25,2018-08-13
46,7,0.013028030003947888,0.012345679012345678,0.01400721125970513,0.021918288620024557,0.07236776071464418,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7157365803030112,0.9620181897555296,0.8856356841476472,0.01666984545521131,0.030339119607412292,8.335029102432104e-05,0.12910132060050517,2018-08-26,2018-08-14
47,7,0.013028030003947888,0.012345679012345678,0.01400721125970513,0.021918288620024557,0.07236776071464418,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7336733875901291,0.9431388242142026,0.8889631746964453,0.019328588954808466,0.0356835494030616,0.0,0.12910132060050517,2018-08-27,2018-08-15
48,7,0.013028030003947888,0.012345679012345678,0.01400721125970513,0.021918288620024557,0.07236776071464418,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7412511971513072,0.9625635913853318,0.8906895958589799,0.012044393173661468,0.021589007910349373,0.0,0.12910132060050517,2018-08-28,2018-08-16
49,7,0.01427819449927622,0.013004115226337449,0.01422295575350113,0.023461336138874276,0.0921409214092141,0.5000476579520698,0.5006795422031474,0.41029031014157435,0.7246163842022435,0.9767108556461,0.8920276482294772,0.008538495202519593,0.015710832784003516,0.0,0.12783542806057285,2018-08-29,2018-08-17
50,7,0.013028030003947888,0.012345679012345678,0.01422295575350113,0.023461336138874276,0.0921409214092141,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.7024702452525302,0.9840657741559954,0.8879785930231373,0.00842744451768842,0.015264804438584925,0.0,0.12783542806057285,2018-08-30,2018-08-18
51,7,0.01681142255559942,0.0134320987654321,0.014263407846087876,0.02156759600210416,0.07196627521830777,0.5,0.49699570815450644,0.3926623698562221,0.6985824040907768,0.978169091967404,0.8889132991214956,0.00945249761957079,0.017554638174760127,0.00019799250018063972,0.13975079841175894,2018-08-31,2018-08-19
52,7,0.01427819449927622,0.012707818930041153,0.01422295575350113,0.02156759600210416,0.07136404697380307,0.49991830065359477,0.49989270386266094,0.4058172202941662,0.7163614194522847,0.9705420547147846,0.8916090307473193,0.012355143558192339,0.022733465172489562,9.618313825825139e-05,0.1397845839067331,2018-09-01,2018-08-20
53,7,0.013028030003947888,0.012345679012345678,0.01422295575350113,0.02156759600210416,0.07136404697380307,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.6586467021909451,0.989522700814901,0.8915497446223148,0.006326545447886911,0.0115581099392075,2.6613934411254573e-05,0.1397845839067331,2018-09-02,2018-08-21
54,7,0.013028030003947888,0.012345679012345678,0.01422295575350113,0.02156759600210416,0.07136404697380307,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.6548217246573087,0.989522700814901,0.8915185954293773,0.0069654618032666815,0.01322016406650553,3.397859797161362e-05,0.1397845839067331,2018-09-03,2018-08-22
55,7,0.01427819449927622,0.013037037037037036,0.01422295575350113,0.02367175170962651,0.09123757904245709,0.49993872549019613,0.5009656652360515,0.4103123450669311,0.6804080651081549,0.9880675203725263,0.8924173448001471,0.010684668204790157,0.018855297370541275,9.482399433938684e-05,0.13845196323514358,2018-09-04,2018-08-23
56,7,0.01427819449927622,0.012707818930041153,0.01422295575350113,0.02156759600210416,0.07136404697380307,0.49993872549019613,0.49881974248927036,0.4015865146256817,0.7146290834989304,0.9786897555296857,0.8913189279654941,0.012987378231890428,0.023854367172050098,4.5641949275358195e-05,0.1397845839067331,2018-09-05,2018-08-24
57,7,0.013028030003947888,0.012345679012345678,0.01422295575350113,0.02156759600210416,0.07136404697380307,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.743425688019205,0.9659626018626309,0.8916216488404141,0.018878490075441293,0.033502671574013036,0.0,0.1397845839067331,2018-09-06,2018-08-25
58,7,0.013028030003947888,0.012345679012345678,0.01422295575350113,0.02156759600210416,0.07136404697380307,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.6337640968521776,0.9881753492433062,0.8950069553663138,0.004489245953270343,0.009894662345272101,0.0,0.1397845839067331,2018-09-07,2018-08-26
59,7,0.013028030003947888,0.012345679012345678,0.01422295575350113,0.02156759600210416,0.07136404697380307,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.6462499103454967,0.9627977299185099,0.8958509145620676,0.009600595107302424,0.019969237530213138,0.0,0.1397845839067331,2018-09-08,2018-08-27
60,7,0.013028030003947888,0.012345679012345678,0.01422295575350113,0.02156759600210416,0.07136404697380307,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.6812961720691415,0.9795662107101282,0.89759462303134,0.007505387094411485,0.013980623306233063,0.0,0.1397845839067331,2018-09-09,2018-08-28
61,7,0.013028030003947888,0.012345679012345678,0.01422295575350113,0.02156759600210416,0.07136404697380307,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.6915391463203681,0.9825564610011642,0.8986082501384907,0.007751393466637369,0.014870021240752948,0.0,0.1397845839067331,2018-09-10,2018-08-29
62,7,0.015528358994604554,0.01336625514403292,0.01422295575350113,0.02251446607048922,0.08130081300813008,0.49993872549019613,0.5008583690987124,0.4103123450669311,0.6518705093641491,0.9888687427240979,0.8969524934497225,0.007257326228667692,0.01345629165751117,6.037127639607629e-05,0.1371676166266809,2018-09-11,2018-08-30
63,7,0.013028030003947888,0.012345679012345678,0.01422295575350113,0.02251446607048922,0.08130081300813008,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.6058564430999784,0.9861645809080325,0.8922133455083139,0.005692505310188237,0.010571795576063869,0.0,0.1371676166266809,2018-09-12,2018-08-31
64,7,0.014475588893275434,0.013234567901234567,0.014951093420062619,0.02493424513413993,0.07678410117434509,0.5003063725490197,0.50112660944206,0.4049578582052553,0.5963150944431083,0.98853055878929,0.8914835479311934,0.006800661026880539,0.013299071632608218,0.0,0.13712723943227276,2018-09-13,2018-09-01
65,7,0.013028030003947888,0.012345679012345678,0.014951093420062619,0.02493424513413993,0.07678410117434509,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.5583956695820201,0.9809922875436555,0.8961254173667575,0.008277200981469274,0.016746894455431042,0.0,0.13712723943227276,2018-09-14,2018-09-02
66,7,0.013028030003947888,0.012345679012345678,0.014951093420062619,0.02493424513413993,0.07678410117434509,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.5882044207053383,0.9749708963911525,0.8993173126579078,0.00815316047755072,0.015051988573939792,0.0,0.13712723943227276,2018-09-15,2018-09-03
67,7,0.014640084221608108,0.0134320987654321,0.015557874808863862,0.026196738558653343,0.07949412827461609,0.5002450980392157,0.5005364806866952,0.40654437283093703,0.557230371992355,0.9672204598370198,0.8969843218950385,0.007887857979931152,0.014809856808027539,0.0,0.13682508860450893,2018-09-16,2018-09-04
68,7,0.013028030003947888,0.012345679012345678,0.015557874808863862,0.026196738558653343,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.538486885128322,0.9656824796274738,0.8953543156672574,0.007570427744817989,0.01395333626309236,0.0,0.13682508860450893,2018-09-17,2018-09-05
69,7,0.013028030003947888,0.012345679012345678,0.015557874808863862,0.026196738558653343,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.5310719303352867,0.9746677823050058,0.8954706831274183,0.009537167655460338,0.01727486816084377,0.0,0.13682508860450893,2018-09-18,2018-09-06
70,7,0.013028030003947888,0.012345679012345678,0.015557874808863862,0.026196738558653343,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.5473042473029816,0.958697904540163,0.8955601296585561,0.007329517322200249,0.013632901193876803,0.0,0.13682508860450893,2018-09-19,2018-09-07
71,7,0.013028030003947888,0.012345679012345678,0.015557874808863862,0.026196738558653343,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.5636973095210972,0.9579665308498255,0.8971599879577317,0.0065506042627993845,0.012673994726433751,0.0,0.13682508860450893,2018-09-20,2018-09-08
72,7,0.013028030003947888,0.012345679012345678,0.015557874808863862,0.026196738558653343,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.6304977196113424,0.9748160651920839,0.9017307039415704,0.008821614297224053,0.016923095656632244,0.0,0.13682508860450893,2018-09-21,2018-09-09
73,7,0.014672983287274642,0.013465020576131687,0.015679231086624112,0.02640715412940558,0.07949412827461609,0.5,0.5,0.4059494298463064,0.46537648562785566,0.989522700814901,0.9031693382867733,0.0014175932029590564,0.0029318391562294,0.0,0.13679938950931808,2018-09-22,2018-09-10
74,7,0.013028030003947888,0.012345679012345678,0.015679231086624112,0.02640715412940558,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.4520358955535585,0.989522700814901,0.9009424401675034,0.002154002783271076,0.00445160587416685,0.0,0.13679938950931808,2018-09-23,2018-09-11
75,7,0.013028030003947888,0.012345679012345678,0.015679231086624112,0.02640715412940558,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.40510461098383693,0.989522700814901,0.8982538796757614,0.001530275397348568,0.003164888669156962,0.0,0.13679938950931808,2018-09-24,2018-09-12
76,7,0.013028030003947888,0.012345679012345678,0.015679231086624112,0.02640715412940558,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.4841781951810177,0.989522700814901,0.8979657762155123,0.006410016113674651,0.012296766278473596,0.0,0.13679938950931808,2018-09-25,2018-09-13
77,7,0.013028030003947888,0.012345679012345678,0.015679231086624112,0.02640715412940558,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.516001957632446,0.9878015133876601,0.8971711532099579,0.004558846041163115,0.00883276569252179,0.0,0.13679938950931808,2018-09-26,2018-09-14
78,7,0.013028030003947888,0.012345679012345678,0.015679231086624112,0.02640715412940558,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.5524307972711279,0.987097351571595,0.8991926576743424,0.007267836739178202,0.014219680656266023,0.0,0.13679938950931808,2018-09-27,2018-09-15
79,7,0.013028030003947888,0.012345679012345678,0.015679231086624112,0.02640715412940558,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.5365938039245468,0.9887318102444703,0.9012162586277038,0.005154942137259211,0.010309886105617812,0.0,0.13679938950931808,2018-09-28,2018-09-16
80,7,0.013028030003947888,0.012345679012345678,0.015679231086624112,0.02640715412940558,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.5096506216748727,0.9773179569266588,0.9028833848804704,0.004826620522961986,0.00955054749871823,0.0,0.13679938950931808,2018-09-29,2018-09-17
81,7,0.013028030003947888,0.012345679012345678,0.015679231086624112,0.02640715412940558,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.4976137135528076,0.9831958672875436,0.9006977969758919,0.0043830952904123635,0.008766188749725335,0.0,0.13679938950931808,2018-09-30,2018-09-18
82,7,0.013028030003947888,0.012345679012345678,0.015679231086624112,0.02640715412940558,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.4760194244391846,0.9552450523864959,0.9007888084803877,0.005082318904270125,0.009732099172343075,0.0,0.13679938950931808,2018-10-01,2018-09-19
83,7,0.013028030003947888,0.012345679012345678,0.015679231086624112,0.02640715412940558,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.470264238189865,0.9040695576251456,0.9026413984275821,0.00493968358602505,0.010094134988647184,0.0,0.13679938950931808,2018-10-02,2018-09-20
84,7,0.013028030003947888,0.012345679012345678,0.015679231086624112,0.02640715412940558,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.45746537226659234,0.9158445867287545,0.9014867793987875,0.0050095015747454764,0.010125589614004248,0.0,0.13679938950931808,2018-10-03,2018-09-21
85,7,0.013028030003947888,0.012345679012345678,0.015679231086624112,0.02640715412940558,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.4402901008771374,0.8090487485448196,0.904287333547542,0.004797083058668424,0.009594164286237458,0.0,0.13679938950931808,2018-10-04,2018-09-22
86,7,0.013028030003947888,0.012345679012345678,0.015679231086624112,0.02640715412940558,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.4185498331371481,0.793633003492433,0.9062350815553775,0.0038475225225225226,0.007449457994579946,0.0,0.13679938950931808,2018-10-05,2018-09-23
87,7,0.013028030003947888,0.012345679012345678,0.015679231086624112,0.02640715412940558,0.07949412827461609,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.4271710101636564,0.7516252910360885,0.9043103060424893,0.0037039643301838426,0.007848877536072657,0.0,0.13679938950931808,2018-10-06,2018-09-24
88,7,0.014080800105277012,0.012905349794238683,0.013494818086939638,0.02283008942661757,0.06323396567299007,0.49883578431372555,0.498068669527897,0.4023797719385226,0.39934858092742836,0.8187712456344588,0.9031632494408119,0.0027591170438731414,0.005518232256646891,0.0,0.1381376689008899,2018-10-07,2018-09-25
89,7,0.013028030003947888,0.012345679012345678,0.013494818086939638,0.02283008942661757,0.06323396567299007,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.4023959902287138,0.8838306169965076,0.9007147606316888,0.0026510455577528746,0.005246863326741375,0.0,0.1381376689008899,2018-10-08,2018-09-26
90,7,0.013028030003947888,0.012345679012345678,0.013494818086939638,0.02283008942661757,0.06323396567299007,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.46590344315482585,0.6978738358556462,0.9011215015476878,0.0042036255767963085,0.00887432066212554,0.0,0.1381376689008899,2018-10-09,2018-09-27
91,7,0.013028030003947888,0.012345679012345678,0.013494818086939638,0.02283008942661757,0.06323396567299007,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.47517224212200593,0.6219723515715949,0.9017725588489705,0.004516712444151468,0.009334538196733319,0.0,0.1381376689008899,2018-10-10,2018-09-28
92,7,0.013028030003947888,0.012345679012345678,0.013494818086939638,0.02283008942661757,0.06323396567299007,0.49993872549019613,0.49989270386266094,0.4059494298463064,0.3625442471342201,0.9173828579743889,0.9034715079879566,0.0021772559144510365,0.004759580312019337,0.0,0.1381376689008899,2018-10-11,2018-09-29
