,stationid,sumax,countwx,accx,accz,velx,velz,temperature,humidity,pressure,lightavg,forces,total_disp,ds,Dates
22,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.722059648723109,0.9345148428405122,0.8967587554064439,0.010875432139456529,6.72618199847384e-05,0.05764692785898588,2018-08-03,2018-07-21
23,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.6732200944220131,0.9848876600698486,0.8961968035748743,0.005956634073097488,9.833248212994416e-05,0.05764692785898588,2018-08-04,2018-07-22
24,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.5912054206167385,0.989522700814901,0.8956346179101172,0.0012986413242510805,8.578410687903196e-05,0.05764692785898588,2018-08-05,2018-07-23
25,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.5670695845515797,0.989522700814901,0.8951851413037346,0.001363059400864279,0.0001700194218505206,0.05764692785898588,2018-08-06,2018-07-24
26,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.5687162740854186,0.989522700814901,0.8978744746926972,0.0018800227056324618,0.0003136777732746917,0.05764692785898588,2018-08-07,2018-07-25
27,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.6820045481202087,0.976675203725262,0.8994115240397835,0.00598373617519959,0.00031323526130110785,0.05764692785898588,2018-08-08,2018-07-26
28,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.8417861708456212,0.8882664435389988,0.9046131560433119,0.011080440196293855,0.0002765699834898783,0.05764692785898588,2018-08-09,2018-07-27
29,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.6044654271140532,0.989522700814901,0.8994382465972084,0.0,0.0,0.05764692785898588,2018-08-10,2018-07-28
30,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.6199007682863542,0.989522700814901,0.8960567638090755,0.0014429960448253132,0.0,0.05764692785898588,2018-08-11,2018-07-29
31,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.7707452082304942,0.9698349825378346,0.8908007334620754,0.010164754998901342,0.0,0.05764692785898588,2018-08-12,2018-07-30
32,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.5960273562258196,0.989522700814901,0.893987600175547,0.00485869222881418,0.0,0.05764692785898588,2018-08-13,2018-07-31
33,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.8449504474287087,0.8963911525029102,0.8943154317711118,0.013669156961839889,0.0003160799811312895,0.05764692785898588,2018-08-14,2018-08-01
34,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.7493614489855329,0.8920697031431899,0.8994155337294936,0.004454379989745843,9.57722342827807e-05,0.05764692785898588,2018-08-15,2018-08-02
35,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.7319064555461331,0.946167345750873,0.9034480417275652,0.005138026441075221,5.866444449796732e-05,0.05764692785898588,2018-08-16,2018-08-03
36,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.6858628560338537,0.9824672584400467,0.8988652702108599,0.0014763476891525673,6.384815618852047e-06,0.05764692785898588,2018-08-17,2018-08-04
37,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.5761080241835111,0.989522700814901,0.8981694314964613,0.0009002398740203618,0.0,0.05764692785898588,2018-08-18,2018-08-05
38,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.7621240312039862,0.9665461292200233,0.8971822585822463,0.008270305061158719,2.493871051125874e-05,0.05764692785898588,2018-08-19,2018-08-06
39,10,0.013028030003947888,0.0,0.018308617104762833,0.16230051189400785,0.49993872549019613,0.4059494298463064,0.7487163584661274,0.9685957508731082,0.9000554843105871,0.004413647183769135,0.00012943475227326302,0.05764692785898588,2018-08-20,2018-08-07
40,10,0.015396762731938412,0.03333333333333333,0.01834906919734958,0.15989159891598917,0.49995915032679744,0.40542059163774585,0.630834398639783,0.9893827124563447,0.8998816028902731,0.0015037903757415952,5.167907691496582e-05,0.05744535359259308,2018-08-21,2018-08-08
41,10,0.013028030003947888,0.0,0.01834906919734958,0.15989159891598917,0.49993872549019613,0.4059494298463064,0.5843748022327135,0.989522700814901,0.8998969222602,0.0,1.5045407101849379e-05,0.05744535359259308,2018-08-22,2018-08-09
42,10,0.013028030003947888,0.0,0.01834906919734958,0.15989159891598917,0.49993872549019613,0.4059494298463064,0.6697925500272128,0.989522700814901,0.8970850719089732,0.002483501794477404,8.15802431299858e-05,0.05744535359259308,2018-08-23,2018-08-10
43,10,0.013028030003947888,0.0,0.01834906919734958,0.15989159891598917,0.49993872549019613,0.4059494298463064,0.7363710388530972,0.9696184516880094,0.8966529624630446,0.001769852779608877,4.358742939800482e-05,0.05744535359259308,2018-08-24,2018-08-11
44,10,0.013028030003947888,0.0,0.01834906919734958,0.15989159891598917,0.49993872549019613,0.4059494298463064,0.6651545643634952,0.9833661233993015,0.895476152244707,0.056659003515710835,0.0,0.05744535359259308,2018-08-25,2018-08-12
45,10,0.013028030003947888,0.0,0.01834906919734958,0.15989159891598917,0.49993872549019613,0.4059494298463064,0.6725800667451407,0.9660293946449361,0.8966717366321162,0.08874301801801801,0.0,0.05744535359259308,2018-08-26,2018-08-13
46,10,0.013028030003947888,0.0,0.01834906919734958,0.15989159891598917,0.49993872549019613,0.4059494298463064,0.7307192189721586,0.9143566647264262,0.8992807716832821,0.07089700249029517,0.0,0.05744535359259308,2018-08-27,2018-08-14
47,10,0.016186340307935254,0.03333333333333333,0.021261619863595545,0.07136404697380307,0.5014093137254902,0.3865146256817055,0.7517966762438769,0.9122596041909196,0.9011201839276339,0.005271387240899436,0.0,0.05249972559940761,2018-08-28,2018-08-15
48,10,0.013028030003947888,0.0,0.021261619863595545,0.07136404697380307,0.49993872549019613,0.4059494298463064,0.6962914678446211,0.9573620488940628,0.9025523094934195,0.0055814674430528085,0.0,0.05249972559940761,2018-08-29,2018-08-16
49,10,0.013028030003947888,0.0,0.021261619863595545,0.07136404697380307,0.49993872549019613,0.4059494298463064,0.6782226047481024,0.9783210128055879,0.8983600998294163,0.004778378378378378,0.0,0.05249972559940761,2018-08-30,2018-08-17
50,10,0.016087643110935648,0.03333333333333333,0.020897551030314796,0.05871725383920507,0.49975490196078437,0.40317302925136345,0.7033233342193307,0.9773962456344586,0.8993755516913841,0.006511711711711711,0.0,0.05161559968429865,2018-08-31,2018-08-18
51,10,0.028424792735886304,0.16666666666666666,0.02097036479697095,0.06142728093947607,0.5001225490196078,0.4089241447694596,0.6914032933790676,0.9670336146682188,0.9016881091747194,0.0066764850216069725,0.0,0.05721641177489769,2018-09-01,2018-08-19
52,10,0.013028030003947888,0.0,0.02097036479697095,0.06142728093947607,0.49993872549019613,0.4059494298463064,0.6198075276030394,0.989522700814901,0.9016974520564782,0.002172350399179667,0.0,0.05721641177489769,2018-09-02,2018-08-20
53,10,0.013028030003947888,0.0,0.02097036479697095,0.06142728093947607,0.49993872549019613,0.4059494298463064,0.5895747634175874,0.989522700814901,0.9017302848001703,0.007865110232183403,0.0,0.05721641177489769,2018-09-03,2018-08-21
54,10,0.015791551519936834,0.03333333333333333,0.019805344530472564,0.05781391147244807,0.4993504901960785,0.4051561725334656,0.7236991658966927,0.9563066065192083,0.9026272508864127,0.007213337727971874,0.0,0.05673870194823367,2018-09-04,2018-08-22
55,10,0.013028030003947888,0.0,0.019805344530472564,0.05781391147244807,0.49993872549019613,0.4059494298463064,0.681914682665249,0.9727881257275901,0.9015076787979001,0.004744248516809492,0.0,0.05673870194823367,2018-09-05,2018-08-23
56,10,0.025661271219897357,0.26666666666666666,0.015436518531103614,0.0921409214092141,0.48229166666666673,0.4662369856222112,0.7442787769860055,0.9001936845168802,0.9015237774556064,0.004848135940818867,0.0,0.3137097497147153,2018-09-06,2018-08-24
57,10,0.013028030003947888,0.0,0.015436518531103614,0.0921409214092141,0.49993872549019613,0.4059494298463064,0.4215331130996831,0.411227299185099,0.905485247900118,0.005070187870797627,0.0,0.3137097497147153,2018-09-07,2018-08-25
58,10,0.013028030003947888,0.0,0.015436518531103614,0.0921409214092141,0.49993872549019613,0.4059494298463064,0.7094924078457182,0.8510225552968568,0.9061101129322244,0.004710600234380722,0.0,0.3137097497147153,2018-09-08,2018-08-26
59,10,0.013028030003947888,0.0,0.015436518531103614,0.0921409214092141,0.49993872549019613,0.4059494298463064,0.712185418169698,0.9103649592549478,0.9077931785862545,0.004710600234380722,0.0,0.3137097497147153,2018-09-09,2018-08-27
60,10,0.013028030003947888,0.0,0.015436518531103614,0.0921409214092141,0.49993872549019613,0.4059494298463064,0.6708928744710384,0.854944266589057,0.9088726207341096,0.004710600234380722,0.0,0.3137097497147153,2018-09-10,2018-08-28
61,10,0.013028030003947888,0.0,0.015436518531103614,0.0921409214092141,0.49993872549019613,0.4059494298463064,0.5437598356263791,0.6859238940628638,0.9072084601429279,0.004778378378378378,0.0,0.3137097497147153,2018-09-11,2018-08-29
62,10,0.013028030003947888,0.0,0.015436518531103614,0.0921409214092141,0.49993872549019613,0.4059494298463064,0.5797013766712653,0.629840075669383,0.9019822506168008,0.005526336702556215,0.0,0.3137097497147153,2018-09-12,2018-08-30
63,10,0.013028030003947888,0.0,0.015436518531103614,0.0921409214092141,0.49993872549019613,0.4059494298463064,0.5757401242927842,0.8247054714784634,0.9017304777382728,0.004710600234380722,0.0,0.3137097497147153,2018-09-13,2018-08-31
64,10,0.015100671140939598,0.03333333333333333,0.017256862697507345,0.011743450767841022,0.500857843137255,0.3882994546355974,0.6466557815552207,0.7841053550640279,0.906268279014105,0.005148795136600015,0.0,0.31038936363354586,2018-09-14,2018-09-01
65,10,0.013028030003947888,0.0,0.017256862697507345,0.011743450767841022,0.49993872549019613,0.4059494298463064,0.4250079106914576,0.49435142607683347,0.9092562631239659,0.004677428037793891,0.0,0.31038936363354586,2018-09-15,2018-09-02
66,10,0.013028030003947888,0.0,0.017256862697507345,0.011743450767841022,0.49993872549019613,0.4059494298463064,0.7044055168107466,0.6531798603026776,0.9069721737087262,0.004710600234380722,0.0,0.31038936363354586,2018-09-16,2018-09-03
67,10,0.013028030003947888,0.0,0.017256862697507345,0.011743450767841022,0.49993872549019613,0.4059494298463064,0.694043565759996,0.5573974097788126,0.9053500845964357,0.004813004467882517,0.0,0.31038936363354586,2018-09-17,2018-09-04
68,10,0.013028030003947888,0.0,0.017256862697507345,0.011743450767841022,0.49993872549019613,0.4059494298463064,0.6837592449614169,0.6290301222351572,0.9054985723105428,0.004710600234380722,0.0,0.31038936363354586,2018-09-18,2018-09-05
69,10,0.013028030003947888,0.0,0.017256862697507345,0.011743450767841022,0.49993872549019613,0.4059494298463064,0.7126929681336251,0.6237240977881257,0.9056062819623388,0.004813004467882517,0.0,0.31038936363354586,2018-09-19,2018-09-06
70,10,0.013587314120278984,0.06666666666666667,0.010642945559573796,0.13640469738030714,0.4932598039215687,0.4606841844323252,0.6891634074617861,0.6181781140861468,0.907148082490827,0.0049939445543104085,0.0003018247739822683,0.33370131035279416,2018-09-20,2018-09-07
71,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.6298543167061146,0.7366046274738068,0.9119879976768646,0.05453256976488684,0.0004866999549459595,0.33370131035279416,2018-09-21,2018-09-08
72,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.42700478016715815,0.989522700814901,0.9130113447495132,0.0635276331209258,0.0007722782178980795,0.33370131035279416,2018-09-22,2018-09-09
73,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.4341699680619017,0.989522700814901,0.9106746405344579,0.05601982165091921,0.0009913532528201764,0.33370131035279416,2018-09-23,2018-09-10
74,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.38929461946409805,0.989522700814901,0.9080076976779882,0.04401557533142899,0.0016413717340166732,0.33370131035279416,2018-09-24,2018-09-11
75,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5951232169301454,0.8980542782305007,0.9079096215821683,0.04401557533142899,0.0017406840640881243,0.33370131035279416,2018-09-25,2018-09-12
76,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.6736698436003561,0.7717690628637952,0.907253433915593,0.04433223284259869,0.001273423027981739,0.33370131035279416,2018-09-26,2018-09-13
77,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.6451048641259635,0.8132961292200233,0.9091775718896208,0.04531014978393027,0.0010109818196484294,0.33370131035279416,2018-09-27,2018-09-14
78,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.57313276038832,0.8981459545983702,0.9109656665634092,0.04531014978393027,0.0008180782071640034,0.33370131035279416,2018-09-28,2018-09-15
79,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.6488762599094595,0.7276996507566938,0.9126681377793651,0.04633218340291511,0.000632159962262579,0.33370131035279416,2018-09-29,2018-09-16
80,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.6500934516350871,0.6853361466821886,0.9104747458206384,0.045645781147000665,0.000632159962262579,0.33370131035279416,2018-09-30,2018-09-17
81,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.6338425709114383,0.5251584691501747,0.9105724379991916,0.045645781147000665,0.0005549100148740917,0.33370131035279416,2018-10-01,2018-09-18
82,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.6479248674168112,0.4082163853317812,0.9123931961720321,0.04633218340291511,0.000499058682208193,0.33370131035279416,2018-10-02,2018-09-19
83,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.6463385100898232,0.4284576542491269,0.911146306606126,0.04633218340291511,0.0005133454973553272,0.33370131035279416,2018-10-03,2018-09-20
84,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5942190776344711,0.3996549767171129,0.9138975032650571,0.04401557533142899,0.0004989638582138536,0.33370131035279416,2018-10-04,2018-09-21
85,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.6166065454115879,0.29930660651920843,0.9156950798819354,0.04433223284259869,0.0004616032044441351,0.33370131035279416,2018-10-05,2018-09-22
86,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.634818011906118,0.21147220605355066,0.9137859891239725,0.04433223284259869,0.000534364816100558,0.33370131035279416,2018-10-06,2018-09-23
87,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.6047755262191957,0.28964508149010476,0.9127264397040505,0.04531014978393027,0.0005275690965062353,0.33370131035279416,2018-10-07,2018-09-24
88,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5885676796570768,0.403654394644936,0.9102746902561047,0.04465348091994433,0.00048097890728748317,0.33370131035279416,2018-10-08,2018-09-25
89,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.6147117765936351,0.26349155995343426,0.9106993796108879,0.04401557533142899,0.00046283591637054713,0.33370131035279416,2018-10-09,2018-09-26
90,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.618631682424764,0.24663722351571593,0.9114070495647721,0.044979420273932466,0.00043144917424421013,0.33370131035279416,2018-10-10,2018-09-27
91,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.4860894182372026,0.5752673166472643,0.9128576019597071,0.04433223284259869,0.00041159935142916513,0.33370131035279416,2018-10-11,2018-09-28
92,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5111711620489324,0.51054292782305,0.9146393863358562,0.04339563649014869,0.0004384977578234379,0.33370131035279416,2018-10-12,2018-09-29
93,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.44079090038435415,0.33675552968568107,0.9141682661916187,0.043703407675968656,0.0004886912588270867,0.33370131035279416,2018-10-13,2018-09-30
94,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5152627826226367,0.48873268335273584,0.9126065666867456,0.04401557533142899,0.0005441000795194016,0.33370131035279416,2018-10-14,2018-10-01
95,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5225127731298069,0.41844295692665895,0.9138067550751198,0.04433223284259869,0.0005321206482345258,0.33370131035279416,2018-10-15,2018-10-02
96,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5432894131743601,0.26411525029103605,0.9146125133155393,0.04401557533142899,0.0005508957991137244,0.33370131035279416,2018-10-16,2018-10-03
97,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.6092873627231342,0.1084109429569267,0.9127499787711117,0.04401557533142899,0.000580228021362708,0.33370131035279416,2018-10-17,2018-10-04
98,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5900084802612426,0.17187412689173462,0.9122246989644194,0.04309217205009888,0.0006299474023946599,0.33370131035279416,2018-10-18,2018-10-05
99,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5927955750756262,0.14386670547147842,0.9141128463830897,0.043703407675968656,0.000632159962262579,0.33370131035279416,2018-10-19,2018-10-06
100,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5392070744786327,0.1937798311990687,0.9171343553361765,0.04433223284259869,0.000632159962262579,0.33370131035279416,2018-10-20,2018-10-07
101,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5097582070786977,0.28442156577415606,0.9176003998262092,0.04309217205009888,0.000632159962262579,0.33370131035279416,2018-10-21,2018-10-08
102,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.49883976525286783,0.2165225552968568,0.9146014455112115,0.043703407675968656,0.000632159962262579,0.33370131035279416,2018-10-22,2018-10-09
103,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5117065576467907,0.1440731955762514,0.9145150358505967,0.043703407675968656,0.000632159962262579,0.33370131035279416,2018-10-23,2018-10-10
104,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.3661215672872868,0.10588067520372525,0.9152612535281053,0.045986420566908374,0.000632159962262579,0.33370131035279416,2018-10-24,2018-10-11
105,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.491561507208222,0.25434909778812576,0.9172464383092395,0.04339563649014869,0.000632159962262579,0.33370131035279416,2018-10-25,2018-10-12
106,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.49808540171545984,0.2614128346915017,0.9199855114150982,0.04401557533142899,0.000632159962262579,0.33370131035279416,2018-10-26,2018-10-13
107,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.48006590133363697,0.32484764260768334,0.9202888759160391,0.04531014978393027,0.000632159962262579,0.33370131035279416,2018-10-27,2018-10-14
108,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5200847182317179,0.32254758440046566,0.9197572900061589,0.04433223284259869,0.000632159962262579,0.33370131035279416,2018-10-28,2018-10-15
109,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5336459638597423,0.35392069266589055,0.9183630981366242,0.04401557533142899,0.000632159962262579,0.33370131035279416,2018-10-29,2018-10-16
110,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5038114766202151,0.5052594586728754,0.917860301519968,0.04401557533142899,0.000632159962262579,0.33370131035279416,2018-10-30,2018-10-17
111,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.5470743098712773,0.4401920838183935,0.9197193450726684,0.04531014978393027,0.000632159962262579,0.33370131035279416,2018-10-31,2018-10-18
112,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.4800819336683248,0.4760056752037252,0.9177051483174117,0.045645781147000665,0.000632159962262579,0.33370131035279416,2018-11-01,2018-10-19
113,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.344856362938305,0.45875363795110596,0.9163005526116851,0.044979420273932466,0.0006275451945380621,0.33370131035279416,2018-11-02,2018-10-20
114,10,0.013028030003947888,0.0,0.010642945559573796,0.13640469738030714,0.49993872549019613,0.4059494298463064,0.2531847389049915,0.7044970896391152,0.9139447724136989,0.04465348091994433,0.0003572968106708096,0.33370131035279416,2018-11-03,2018-10-21
