,stationid,sumax,velx,temperature,humidity,pressure,rain,lightavg,moisture,total_disp,ds,Dates
30,8,0.013028030003947888,0.49993872549019613,0.5820239556832516,0.989522700814901,0.892857766395399,0.0,0.00723037427671574,0.483121,0.2860103257934222,2018-08-13,2018-07-29
31,8,0.013028030003947888,0.49993872549019613,0.6716134857248935,0.989522700814901,0.8957704349569845,0.0,0.013377986523108475,0.48,0.2860103257934222,2018-08-14,2018-07-30
32,8,0.013028030003947888,0.49993872549019613,0.682650482446703,0.989522700814901,0.8988528047744522,0.0,0.009515441661173367,0.48,0.2860103257934222,2018-08-15,2018-07-31
33,8,0.013028030003947888,0.49993872549019613,0.7224802865568872,0.989522700814901,0.9029444665580942,0.0,0.012639194682487366,0.48,0.2860103257934222,2018-08-16,2018-08-01
34,8,0.013028030003947888,0.49993872549019613,0.6440003206466937,0.989522700814901,0.8989690084151916,0.0,0.005085206548011426,0.48,0.2860103257934222,2018-08-17,2018-08-02
35,8,0.013028030003947888,0.49993872549019613,0.6159720024807928,0.989522700814901,0.8974894751122721,0.0,0.0062017926463048415,0.487832,0.2860103257934222,2018-08-18,2018-08-03
36,8,0.013028030003947888,0.49993872549019613,0.6879546538070467,0.989522700814901,0.8963652030818549,0.0,0.007058759979491687,0.485141,0.2860103257934222,2018-08-19,2018-08-04
37,8,0.013028030003947888,0.49993872549019613,0.6947468789685302,0.989522700814901,0.8992650935074602,0.0,0.00740698930637955,0.48160800000000004,0.2860103257934222,2018-08-20,2018-08-05
38,8,0.013028030003947888,0.49993872549019613,0.5980297104475975,0.989522700814901,0.9002994926584211,0.0,0.003163921848677946,0.48991500000000004,0.2860103257934222,2018-08-21,2018-08-06
39,8,0.013028030003947888,0.49993872549019613,0.6670029237915627,0.989522700814901,0.8981267198635059,0.0,0.006734160990258552,0.49,0.2860103257934222,2018-08-22,2018-08-07
40,8,0.013028030003947888,0.49993872549019613,0.6011695166251092,0.989522700814901,0.8971229347670607,0.0,0.002983690397714788,0.48992199999999997,0.2860103257934222,2018-08-23,2018-08-08
41,8,0.013028030003947888,0.49993872549019613,0.5934157732859113,0.989522700814901,0.8804028268847165,0.0,0.001282205376107815,0.521667,0.2860103257934222,2018-08-25,2018-08-09
42,8,0.014409790761942362,0.49993872549019613,0.6637956130469451,0.989522700814901,0.8797866475806242,0.0,0.008096511755658098,0.516354,0.2859779874352479,2018-08-26,2018-08-10
43,8,0.03358994604553231,0.5150735294117647,0.7559941946072288,0.989522700814901,0.8860068489975327,0.011601437152025452,0.02294780268072951,0.54,0.28808581113892723,2018-08-28,2018-08-11
44,8,0.018522173970259244,0.501661220043573,0.6429329046793322,0.989522700814901,0.8867745010062333,0.0034283206714023204,0.00821853988134476,0.53875,0.2893734294035825,2018-08-29,2018-08-12
45,8,0.02674694038689301,0.49990808823529415,0.6497808211086781,0.989522700814901,0.8828117938293142,0.008337675872850442,0.013552034351424595,0.534741,0.2898314063359999,2018-08-30,2018-08-13
46,8,0.022601658112909595,0.49732843137254906,0.6252458642905059,0.989522700814901,0.8837930008544049,0.0056498724664710235,0.010175992455870505,0.531119,0.28608092244396927,2018-08-31,2018-08-14
47,8,0.026714041321226484,0.503140318627451,0.6522396749655093,0.989522700814901,0.8864400760597075,0.005128767724417871,0.010638551966600749,0.532941,0.29205731988032635,2018-09-01,2018-08-15
48,8,0.015791551519936834,0.4999877450980392,0.5806852557368334,0.989522700814901,0.8861528620402169,0.001453607964674584,0.007185900534681022,0.53,0.29202832072435636,2018-09-02,2018-08-16
49,8,0.013028030003947888,0.49993872549019613,0.7185713502179131,0.9478515715948778,0.8938546263452889,0.0,0.0009426005273566249,0.519091,0.29202832072435636,2018-09-20,2018-08-17
50,8,0.013028030003947888,0.49993872549019613,0.682355149965615,0.9466813154831201,0.8965149035034586,0.01620910013439017,0.006160816304108987,0.53,0.29202832072435636,2018-09-21,2018-08-18
51,8,0.013028030003947888,0.49993872549019613,0.410269976078069,0.989522700814901,0.8974424548808574,0.0,0.006248205522595766,0.526383,0.29202832072435636,2018-09-22,2018-08-19
52,8,0.013028030003947888,0.49993872549019613,0.3952839621805662,0.989522700814901,0.8949152633665206,0.0,0.006160816304108987,0.52,0.29202832072435636,2018-09-23,2018-08-20
53,8,0.013028030003947888,0.49993872549019613,0.33863666088658806,0.989522700814901,0.8921851469281007,0.0,0.006160816304108987,0.519231,0.29202832072435636,2018-09-24,2018-08-21
54,8,0.013028030003947888,0.49993872549019613,0.6062479695891925,0.9357220605355063,0.892539977043016,0.0021118455335838292,0.006204202373104812,0.52,0.29202832072435636,2018-09-25,2018-08-22
55,8,0.013028030003947888,0.49993872549019613,0.6773395606296487,0.865272700814901,0.8920629212176978,0.002578097144894545,0.006160816304108987,0.5128670000000001,0.29202832072435636,2018-09-26,2018-08-23
56,8,0.013028030003947888,0.49993872549019613,0.3942950202724652,0.989522700814901,0.892530984311354,0.0005485313074243712,0.0025014850216069726,0.523519,0.29202832072435636,2018-09-27,2018-08-24
57,8,0.014541387024608502,0.4976102941176471,0.46510942068424316,0.989522700814901,0.8964531958759484,0.0,5.548231157987256e-07,0.0,0.29092914416690124,2018-09-28,2018-08-25
58,8,0.014508487958941968,0.49987745098039227,0.42773467329899034,0.989522700814901,0.8968060507464267,0.000630811003538027,0.0024347524353621917,0.000667,0.29093649844194036,2018-09-29,2018-08-26
59,8,0.013028030003947888,0.49993872549019613,0.39485319866172186,0.9892917636786961,0.895343325956922,0.0021118455335838292,0.005213692961253937,0.0,0.29093649844194036,2018-09-30,2018-08-27
60,8,0.013028030003947888,0.49993872549019613,0.6466557815552207,0.4685681024447032,1.0,0.0,0.000970482677799751,0.0,0.29093649844194036,2018-11-08,2018-08-28
61,8,0.03196980185107129,0.49906487173615294,0.62823388270677,0.5843910043876448,0.8867076686300281,0.0,0.008490149942319544,0.012000302491282982,0.2887249416783684,,2018-08-29
62,8,0.03196980185107129,0.49906487173615294,0.6223825674362503,0.7710720126649515,0.8867076686300281,0.0,0.005680316478616979,0.012000302491282982,0.28656130150500814,,2018-08-30
63,8,0.03196980185107129,0.49906487173615294,0.6205240244773145,0.5522979399619985,0.8867076686300281,0.0,0.005368817562205311,0.012000302491282982,0.28444453973931993,,2018-08-31
64,8,0.03196980185107129,0.49906487173615294,0.6199336987521543,0.63326118910627,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2823736406924971,,2018-09-01
65,8,0.03196980185107129,0.49906487173615294,0.6197461946322682,0.6847412651878579,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2803476106821064,,2018-09-02
66,8,0.03196980185107129,0.49906487173615294,0.6196866380290645,0.5977382203003563,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2783654775552883,,2018-09-03
67,8,0.03196980185107129,0.49906487173615294,0.619667721170132,0.6423194293683239,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.27642629022228715,,2018-09-04
68,8,0.03196980185107129,0.49906487173615294,0.6196617126415621,0.6524602191944484,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2745291182000887,,2018-09-05
69,8,0.03196980185107129,0.49906487173615294,0.6196598041632199,0.6197433586043626,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2726730511659449,,2018-09-06
70,8,0.03196980185107129,0.49906487173615294,0.619659197976607,0.641523119365209,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2708571985205727,,2018-09-07
71,8,0.03196980185107129,0.49906487173615294,0.6196590054346212,0.6411519721489736,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2690806889608162,,2018-09-08
72,8,0.03196980185107129,0.49906487173615294,0.6196589442778495,0.6296116162902294,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2673426700615683,,2018-09-09
73,8,0.03196980185107129,0.49906487173615294,0.6196589248527319,0.6394422088801086,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2656423078667502,,2018-09-10
74,8,0.03196980185107129,0.49906487173615294,0.619658918682766,0.6375190108540759,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2639787864891531,,2018-09-11
75,8,0.03196980185107129,0.49906487173615294,0.6196589167230107,0.6337749556761328,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.26235130771895,,2018-09-12
76,8,0.03196980185107129,0.49906487173615294,0.619658916100537,0.6379451770319683,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.26075909064068925,,2018-09-13
77,8,0.03196980185107129,0.49906487173615294,0.6196589159028218,0.6365028476494168,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2592013712585871,,2018-09-14
78,8,0.03196980185107129,0.49906487173615294,0.6196589158400219,0.635437299255295,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.25767740212993834,,2018-09-15
79,8,0.03196980185107129,0.49906487173615294,0.6196589158200748,0.6371110844608671,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.25618645200646983,,2018-09-16
80,8,0.03196980185107129,0.49906487173615294,0.6196589158137391,0.6362943153028854,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2547278054834647,,2018-09-17
81,8,0.03196980185107129,0.49906487173615294,0.6196589158117267,0.6360651040177004,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.25330076265648843,,2018-09-18
82,8,0.03196980185107129,0.49906487173615294,0.6196589158110875,0.636700736789927,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.25190463878555314,,2018-09-19
83,8,0.03196980185107129,0.49906487173615294,0.6196589158108845,0.6362951089266895,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.25053876396655733,,2018-09-20
84,8,0.03196980185107129,0.49906487173615294,0.61965891581082,0.6362877054991364,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.24920248280984525,,2018-09-21
85,8,0.03196980185107129,0.49906487173615294,0.6196589158107995,0.6365145781906684,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2478951541257301,,2018-09-22
86,8,0.03196980185107129,0.49906487173615294,0.619658915810793,0.6363293158067801,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.24661615061683118,,2018-09-23
87,8,0.03196980185107129,0.49906487173615294,0.6196589158107909,0.6363604510351203,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.24536485857707688,,2018-09-24
88,8,0.03196980185107129,0.49906487173615294,0.6196589158107902,0.6364352717769404,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.24414067759722924,,2018-09-25
89,8,0.03196980185107129,0.49906487173615294,0.61965891581079,0.6363559051590119,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.24294302027678866,,2018-09-26
90,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363814156559395,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.24177131194214077,,2018-09-27
91,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6364033131722193,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.24062499037080995,,2018-09-28
92,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363711631972979,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.23950350552168725,,2018-09-29
93,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363860733310934,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2384063192711035,,2018-09-30
94,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363911254006761,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.23733290515462058,,2018-10-01
95,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363787978567589,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.23628274811441724,,2018-10-02
96,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363863345510987,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.23525534425214822,,2018-10-03
97,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363867535558997,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.23425020058715798,,2018-10-04
98,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363823033651705,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.23326683481993307,,2018-10-05
99,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363857883930688,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.23230477510067968,,2018-10-06
100,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.636385301949673,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.23136355980291526,,2018-10-07
101,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363838116638627,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.23044273730196568,,2018-10-08
102,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363853197449537,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2295418657582615,,2018-10-09
103,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363848723233395,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2286605129053294,,2018-10-10
104,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363844251051394,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.22779825584237728,,2018-10-11
105,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363850416751297,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.22695468083137302,,2018-10-12
106,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363847705663285,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.22612938309852004,,2018-10-13
107,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.636384661299128,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.22532196664003415,,2018-10-14
108,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363848999718362,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.22453204403212842,,2018-10-15
109,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.636384760286606,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.22375923624511515,,2018-10-16
110,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363847469744873,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.22300317246153545,,2018-10-17
111,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.6363848340819203,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.2222634898982294,,2018-10-18
112,8,0.03196980185107129,0.49906487173615294,0.6196589158107899,0.636384768647037,0.8867076686300281,0.0,0.007677299400283093,0.012000302491282982,0.22153983363226126,,2018-10-19
