,stationid,sumax,sumay,accx,accy,velx,temperature,humidity,pressure,rain,lightavg,moisture,total_disp,ds,Dates
26,5,0.013028030003947888,0.012345679012345678,0.000631052644353293,0.028511309836927932,0.49993872549019613,0.7265482805321047,0.9163508440046566,0.8860320818163467,0.0002194125229697485,0.020331436314363144,0.67078,0.1740063955856755,2018-08-02,2018-07-25
27,5,0.013028030003947888,0.012345679012345678,0.000631052644353293,0.028511309836927932,0.49993872549019613,0.7528691550537716,0.943933789289872,0.885948401622824,2.7426565371218562e-05,0.01757061451695598,0.660699,0.1740063955856755,2018-08-03,2018-07-26
28,5,0.013028030003947888,0.012345679012345678,0.000631052644353293,0.028511309836927932,0.49993872549019613,0.7018753612549098,0.989522700814901,0.885813556954056,0.001453607964674584,0.009273037061451696,0.6509560000000001,0.1740063955856755,2018-08-04,2018-07-27
29,5,0.013028030003947888,0.012345679012345678,0.000631052644353293,0.028511309836927932,0.49993872549019613,0.5982149261035941,0.989522700814901,0.8861275396089712,0.013109898247442473,0.004986693400717791,0.6784439999999999,0.1740063955856755,2018-08-05,2018-07-28
30,5,0.013028030003947888,0.012345679012345678,0.000631052644353293,0.028511309836927932,0.49993872549019613,0.5886064947831627,0.989522700814901,0.8857277252761271,0.003757439455856943,0.003676094997436461,0.674255,0.1740063955856755,2018-08-06,2018-07-29
31,5,0.013028030003947888,0.012345679012345678,0.000631052644353293,0.028511309836927932,0.49993872549019613,0.5656874285400871,0.989522700814901,0.8884075782258497,0.004113984805682785,0.0031971526404453235,0.677353,0.1740063955856755,2018-08-07,2018-07-30
32,5,0.01181076457428609,0.013069958847736627,0.005121234921482489,0.023882167280378747,0.5022058823529413,0.6801688457984734,0.9882841967403958,0.8901550893663988,2.7426565371218562e-05,0.010004945799457994,0.66539,0.17280324123629984,2018-08-08,2018-07-31
33,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.7234801979571431,0.9718215948777649,0.8940540383275125,0.019719700501906145,0.0118446165677873,0.666493,0.17280324123629984,2018-08-09,2018-08-01
34,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.6998392547495791,0.9875756693830036,0.8908350724161547,0.0,0.011484604116311432,0.6566200000000001,0.17280324123629984,2018-08-10,2018-08-02
35,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.6811210820982105,0.989522700814901,0.8842311921201549,0.001755300183757988,0.00687320002929759,0.6607040000000001,0.17280324123629984,2018-08-11,2018-08-03
36,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.6676011830175385,0.989522700814901,0.8799818221498683,0.004909355201448123,0.009359386215483776,0.66305,0.17280324123629984,2018-08-12,2018-08-04
37,5,0.01181076457428609,0.013069958847736627,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.6155365980229599,0.989522700814901,0.8834190943958141,0.029428704643317517,0.0037872592104299424,0.671986,0.17280324123629984,2018-08-13,2018-08-05
38,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.7256504697895968,0.9463832945285215,0.8854804850691755,0.0001371328268560928,0.011581119534168316,0.6563120000000001,0.17280324123629984,2018-08-14,2018-08-06
39,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.709338413052008,0.945139697322468,0.8885051350282777,0.0,0.011836618325642714,0.65,0.17280324123629984,2018-08-15,2018-08-07
40,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.7577767370823683,0.95365555878929,0.8923227788644774,0.0008227969611365568,0.049235038086867355,0.650423,0.17280324123629984,2018-08-16,2018-08-08
41,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.7236084566346442,0.9698470605355065,0.888549325504195,0.0,0.010773441734417345,0.644437,0.17280324123629984,2018-08-17,2018-08-09
42,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.680106825977445,0.989522700814901,0.8872389168155791,0.0011244891802199611,0.010927347469420642,0.6453570000000001,0.17280324123629984,2018-08-18,2018-08-10
43,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.7598714881803722,0.9390624272409779,0.8856715300296957,0.0,0.011005962059620596,0.6446040000000001,0.17280324123629984,2018-08-19,2018-08-11
44,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.7337683158876216,0.9787396682188592,0.8885311506512102,0.002687803406379419,0.011005962059620596,0.645108,0.17280324123629984,2018-08-20,2018-08-12
45,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.1888123837128355,0.3065580616996508,0.8899745087585932,0.012725926332245414,0.011332064381454626,0.675185,0.17280324123629984,2018-08-21,2018-08-13
46,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.30913294602587954,0.0,0.8739480300836423,0.0,0.012748571742474181,0.6555,0.17280324123629984,2018-08-22,2018-08-14
47,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.4576429936587897,0.7013969732246799,0.537895245741796,0.002578097144894545,0.0008397421812055959,0.6616,0.17280324123629984,2018-08-23,2018-08-15
48,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.4357040093493825,0.0,0.537895245741796,0.0034831738021447573,0.03337756903244708,0.677368,0.17280324123629984,2018-08-24,2018-08-16
49,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.4557946342307221,0.8783052968568102,0.537895245741796,0.0048819286360769045,0.00010724932249322493,0.668333,0.17280324123629984,2018-08-25,2018-08-17
50,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.5622750726728855,0.9313154831199069,0.537895245741796,0.008447382134335317,0.0,0.6771429999999999,0.17280324123629984,2018-08-26,2018-08-18
51,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.7013893283717476,0.989522700814901,0.84479952419327,0.0,0.0029094686149564197,0.652432,0.17280324123629984,2018-08-27,2018-08-19
52,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.8498356685694517,0.9156148137369033,0.5511805359960682,0.0,0.0003108053175126346,0.647368,0.17280324123629984,2018-08-28,2018-08-20
53,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.724707937271381,0.989522700814901,0.8900670623521841,0.0,0.0055354134622427305,0.64,0.17280324123629984,2018-08-29,2018-08-21
54,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.8135279152480159,0.9771427532013969,0.8861404720230195,0.0002194125229697485,0.004670123782318904,0.640149,0.17280324123629984,2018-08-30,2018-08-22
55,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.5999042278954185,0.989522700814901,0.537895245741796,0.017388442445352568,0.014885105837544862,0.674324,0.17280324123629984,2018-08-31,2018-08-23
56,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.7527122069352504,0.9381241268917345,0.7283533111449866,0.00019198595759852994,0.014035124148538783,0.662752,0.17280324123629984,2018-09-01,2018-08-24
57,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.6677509587758046,0.989522700814901,0.8917932204001718,0.001069636049477524,0.004601444737420347,0.678529,0.17280324123629984,2018-09-02,2018-08-25
58,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.6100168339514219,0.989522700814901,0.8919443991388263,2.7426565371218562e-05,0.0,0.66,0.17280324123629984,2018-09-03,2018-08-26
59,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.6635319233316878,0.989522700814901,0.8912086635511348,0.0001371328268560928,2.092946605141727e-06,0.66,0.17280324123629984,2018-09-04,2018-08-27
60,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.6304285274300588,0.989522700814901,0.8915970658032117,0.0,0.0048772980297370535,0.65,0.17280324123629984,2018-09-05,2018-08-28
61,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.6249800650575265,0.9891222351571596,0.374242204347861,0.0002194125229697485,0.013954656485754046,0.65,0.17280324123629984,2018-09-06,2018-08-29
62,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.5637639702811142,0.989522700814901,0.782075946974545,0.002550670579523326,0.010781082912180474,0.6572939999999999,0.17280324123629984,2018-09-07,2018-08-30
63,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.6028731631374435,0.988836292200233,0.6222478285708415,0.0,0.013834474108254596,0.65717,0.17280324123629984,2018-09-08,2018-08-31
64,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.5575873023909274,0.9628444412107101,0.5986783451321296,0.006719508515948548,0.0003811396762616275,0.669074,0.17280324123629984,2018-09-09,2018-09-01
65,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.6320515903654106,0.989522700814901,0.537895245741796,0.00016455939222731136,0.0,0.664615,0.17280324123629984,2018-09-10,2018-09-02
66,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.5600545943186468,0.989522700814901,0.537895245741796,0.0,0.0,0.6621049999999999,0.17280324123629984,2018-09-11,2018-09-03
67,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.5451854477029462,0.9860228463329453,0.537895245741796,0.0,0.01622817695744525,0.653038,0.17280324123629984,2018-09-12,2018-09-04
68,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.5259445365600516,0.989522700814901,0.537895245741796,0.00419626450179644,0.0001251245147586611,0.668333,0.17280324123629984,2018-09-13,2018-09-05
69,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.6257652275536767,0.9258055878928987,0.537895245741796,2.7426565371218562e-05,0.014783371786420568,0.65932,0.17280324123629984,2018-09-14,2018-09-06
70,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.6218377274587483,0.989522700814901,0.537895245741796,0.0,0.0004200761737347103,0.65,0.17280324123629984,2018-09-15,2018-09-07
71,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.7671269634336196,0.7467003783469149,0.537895245741796,0.0,0.0027058357137625427,0.64,0.17280324123629984,2018-09-16,2018-09-08
72,5,0.013028030003947888,0.012345679012345678,0.005121234921482489,0.023882167280378747,0.49993872549019613,0.681814269621679,0.989522700814901,0.537895245741796,0.0,0.047971751629678455,0.64,0.17280324123629984,2018-09-17,2018-09-09
73,5,0.013027036045059205,0.012531828031905631,0.005086071673733638,0.023882167825061643,0.49979228683535604,0.6773618009139186,0.8813339855009652,0.5388954899399643,0.0,0.021072645369179424,0.64,0.1709750736498592,,2018-09-10
74,5,0.013026646546094733,0.01247545069820833,0.0050559220024924065,0.023882167825061643,0.4997595093822202,0.6748678884426168,0.9111807459984114,0.5388954899399643,0.0,0.022255883669760706,0.64,0.1692273494151104,,2018-09-11
75,5,0.013026493914587482,0.012492525210673292,0.005029630358222905,0.023882167825061643,0.4997595093822202,0.673471000598425,0.8910260353915904,0.5388954899399643,0.0,0.01700772845063611,0.64,0.1675565288495432,,2018-09-12
76,5,0.013026434103447709,0.012487354001664341,0.0049992848830035935,0.023882167825061643,0.4997595093822202,0.672688577128594,0.8921335712024405,0.5388954899399643,0.0,0.015643038141698297,0.64,0.16595922802437985,,2018-09-13
77,5,0.013026410665479327,0.012488920160737353,0.00497756344260745,0.023882167825061643,0.4997595093822202,0.6722503268505292,0.886715714750345,0.5388954899399643,0.0,0.014129158289994038,0.64,0.16443221191107182,,2018-09-14
78,5,0.013026401480930028,0.012488445831767525,0.004975924306070573,0.023882167825061643,0.4997595093822202,0.6720048545281494,0.8850124591317412,0.5388954899399643,0.0,0.013379606382469296,0.64,0.16297238782936582,,2018-09-15
79,5,0.013026397881814932,0.012488589487655037,0.0049897848922653195,0.023882167825061643,0.4997595093822202,0.6718673608080756,0.882808650447335,0.5388954899399643,0.0,0.01283363058661819,0.64,0.161576799183669,,2018-09-16
80,5,0.013026396471443116,0.012488545979846472,0.005010429309763857,0.023882167825061643,0.4997595093822202,0.6717903479584131,0.8814926522410971,0.5388954899399643,0.0,0.01250961432043941,0.64,0.1602426194750278,,2018-09-17
81,5,0.013026395918765971,0.01248855915667785,0.005033558933563664,0.023882167825061643,0.4997595093822202,0.671747211595458,0.8803634444979431,0.5388954899399643,0.0,0.012296222715396715,0.64,0.1589671465765928,,2018-09-18
82,5,0.013026395702190437,0.012488555165925595,0.005054964431336226,0.023882167825061643,0.4997595093822202,0.6717230500975113,0.8795608862685476,0.5388954899399643,0.0,0.01216310366036282,0.64,0.1577477972609755,,2018-09-19
83,5,0.01302639561732179,0.012488556374570001,0.00506867161732707,0.023882167825061643,0.4997595093822202,0.6717095167826226,0.8789343858849177,0.5388954899399643,0.0,0.012077711228718932,0.64,0.1565821019684132,,2018-09-20
84,5,0.013026395584064631,0.012488556008518389,0.005071269215383948,0.023882167825061643,0.4997595093822202,0.6717019365153609,0.8784681601901001,0.5388954899399643,0.0,0.012023719855751415,0.64,0.1554676998051464,,2018-09-21
85,5,0.013026395571032273,0.012488556119381254,0.005063854210259549,0.023882167825061643,0.4997595093822202,0.6716976906633851,0.8781127416811598,0.5388954899399643,0.0,0.01198932703652165,0.64,0.15440233376187795,,2018-09-22
86,5,0.01302639556592533,0.012488556085805184,0.0050498226539487535,0.023882167825061643,0.4997595093822202,0.6716953124808782,0.8778450862813341,0.5388954899399643,0.0,0.011967502911268524,0.64,0.1533838461426308,,2018-09-23
87,5,0.013026395563924091,0.012488556095974076,0.005033108895112484,0.023882167825061643,0.4997595093822202,0.6716939804155899,0.8776422735408755,0.5388954899399643,0.0,0.011953626702251516,0.64,0.15241017419474578,,2018-09-24
88,5,0.013026395563139875,0.012488556092894312,0.005017923328460808,0.023882167825061643,0.4997595093822202,0.6716932343004673,0.8774890745233013,0.5388954899399643,0.0,0.011944813011169609,0.64,0.1514793459311691,,2018-09-25
89,5,0.013026395562832565,0.012488556093827053,0.005007995461255365,0.023882167825061643,0.4997595093822202,0.6716928163871857,0.8773731690410378,0.5388954899399643,0.0,0.011939211879618628,0.64,0.1505894761365681,,2018-09-26
90,5,0.01302639556271214,0.012488556093544562,0.005005294822506034,0.023882167825061643,0.4997595093822202,0.6716925823060022,0.8772855488563089,0.5388954899399643,0.0,0.011935653318948395,0.64,0.14973876254918678,,2018-09-27
91,5,0.013026395562664952,0.012488556093630117,0.005009595503783149,0.023882167825061643,0.4997595093822202,0.6716924511926757,0.8772192844454298,0.5388954899399643,0.0,0.011933392141504037,0.64,0.14892548221070798,,2018-09-28
92,5,0.01302639556264646,0.012488556093604206,0.005018997746572345,0.023882167825061643,0.4997595093822202,0.671692377753606,0.8771691810152945,0.5388954899399643,0.0,0.011931955451571035,0.64,0.1481479879767294,,2018-09-29
93,5,0.013026395562639213,0.012488556093612053,0.0050306520753359354,0.023882167825061643,0.4997595093822202,0.6716923366189852,0.87713129319311,0.5388954899399643,0.0,0.011931042583707249,0.64,0.14740470518078647,,2018-09-30
94,5,0.013026395562636373,0.012488556093609677,0.005041452961750197,0.023882167825061643,0.4997595093822202,0.6716923135787012,0.8771026442225383,0.5388954899399643,0.0,0.011930462561956102,0.64,0.14669412844516536,,2018-10-01
95,5,0.013026395562635261,0.012488556093610397,0.0050488043112824135,0.023882167825061643,0.4997595093822202,0.6716923006733995,0.8770809806568787,0.5388954899399643,0.0,0.011930094021610951,0.64,0.14601481863204716,,2018-10-02
96,5,0.013026395562634824,0.012488556093610178,0.005051265201358929,0.023882167825061643,0.4997595093822202,0.6716922934448943,0.8770645994830498,0.5388954899399643,0.0,0.01192985985577968,0.64,0.14536539992880843,,2018-10-03
97,5,0.013026395562634654,0.012488556093610244,0.005048789413305237,0.023882167825061643,0.4997595093822202,0.6716922893960711,0.8770522125710337,0.5388954899399643,0.0,0.011929711069397202,0.64,0.14474455706157474,,2018-10-04
98,5,0.013026395562634588,0.012488556093610225,0.005042547884327802,0.023882167825061643,0.4997595093822202,0.671692287128248,0.8770428460224193,0.5388954899399643,0.0,0.011929616532305388,0.64,0.14415103263138407,,2018-10-05
99,5,0.01302639556263456,0.01248855609361023,0.005034497446378877,0.023882167825061643,0.4997595093822202,0.6716922858579972,0.8770357633543839,0.5388954899399643,0.0,0.011929556464522097,0.64,0.14358362456756463,,2018-10-06
100,5,0.01302639556263455,0.012488556093610229,0.00502682650089137,0.023882167825061643,0.4997595093822202,0.6716922851465056,0.877030407684506,0.5388954899399643,0.0,0.011929518298156128,0.64,0.1430411836931698,,2018-10-07
101,5,0.013026395562634546,0.012488556093610229,0.00502139076834218,0.023882167825061643,0.4997595093822202,0.6716922847479856,0.877026357909408,0.5388954899399643,0.0,0.011929494047689537,0.64,0.14252261139753908,,2018-10-08
102,5,0.013026395562634544,0.012488556093610229,0.005019283320208514,0.023882167825061643,0.4997595093822202,0.671692284524767,0.877023295608143,0.5388954899399643,0.0,0.011929478639225659,0.64,0.1420268574112715,,2018-10-09
103,5,0.013026395562634543,0.012488556093610229,0.005020649366871254,0.023882167825061643,0.4997595093822202,0.6716922843997379,0.8770209800005149,0.5388954899399643,0.0,0.011929468848866764,0.64,0.14155291767910497,,2018-10-10
104,5,0.013026395562634543,0.012488556093610229,0.005024761382449748,0.023882167825061643,0.4997595093822202,0.6716922843297068,0.8770192290172139,0.5388954899399643,0.0,0.011929462628186657,0.64,0.14109983232639367,,2018-10-11
105,5,0.013026395562634543,0.012488556093610229,0.005030296887262829,0.023882167825061643,0.4997595093822202,0.6716922842904811,0.8770179049834819,0.5388954899399643,0.0,0.011929458675638854,0.64,0.1406666837150648,,2018-10-12
106,5,0.013026395562634543,0.012488556093610229,0.0050357293564350855,0.023882167825061643,0.4997595093822202,0.67169228426851,0.8770169037944375,0.5388954899399643,0.0,0.011929456164235961,0.64,0.14025259458511738,,2018-10-13
107,5,0.013026395562634543,0.012488556093610229,0.005039728101124252,0.023882167825061643,0.4997595093822202,0.6716922842562036,0.8770161467295037,0.5388954899399643,0.0,0.011929454568519774,0.64,0.13985672627789933,,2018-10-14
108,5,0.013026395562634543,0.012488556093610229,0.005041466217300788,0.023882167825061643,0.4997595093822202,0.6716922842493105,0.8770155742628798,0.5388954899399643,0.0,0.01192945355462027,0.64,0.13947827703756407,,2018-10-15
109,5,0.013026395562634543,0.012488556093610229,0.005040768267312319,0.023882167825061643,0.4997595093822202,0.6716922842454496,0.8770151413831869,0.5388954899399643,0.0,0.011929452910400318,0.64,0.13911648038726684,,2018-10-16
110,5,0.013026395562634543,0.012488556093610229,0.00503807988895922,0.023882167825061643,0.4997595093822202,0.671692284243287,0.8770148140543602,0.5388954899399643,0.0,0.011929452501070453,0.64,0.13877060357681179,,2018-10-17
111,5,0.013026395562634543,0.012488556093610229,0.005034288125425194,0.023882167825061643,0.4997595093822202,0.6716922842420756,0.8770145665394904,0.5388954899399643,0.0,0.011929452240987019,0.64,0.13843994609860605,,2018-10-18
112,5,0.013026395562634543,0.012488556093610229,0.005030453179970329,0.023882167825061643,0.4997595093822202,0.6716922842413972,0.8770143793772065,0.5388954899399643,0.0,0.01192945207573303,0.64,0.13812383826891508,,2018-10-19
113,5,0.013026395562634543,0.012488556093610229,0.00502752711311839,0.023882167825061643,0.4997595093822202,0.6716922842410171,0.8770142378514851,0.5388954899399643,0.0,0.011929451970732566,0.64,0.13782163987154586,,2018-10-20
114,5,0.013026395562634543,0.012488556093610229,0.005026130662192258,0.023882167825061643,0.4997595093822202,0.6716922842408042,0.8770141308345724,0.5388954899399643,0.0,0.011929451904016494,0.64,0.1375327388612108,,2018-10-21
115,5,0.013026395562634543,0.012488556093610229,0.0050264371206756,0.023882167825061643,0.4997595093822202,0.671692284240685,0.8770140499120411,0.5388954899399643,0.0,0.011929451861625877,0.64,0.13725655012394683,,2018-10-22
116,5,0.013026395562634543,0.012488556093610229,0.005028179810870646,0.023882167825061643,0.4997595093822202,0.6716922842406182,0.877013988721189,0.5388954899399643,0.0,0.011929451834691372,0.64,0.13699251429207832,,2018-10-23
117,5,0.013026395562634543,0.012488556093610229,0.005030767273899936,0.023882167825061643,0.4997595093822202,0.6716922842405808,0.8770139424507584,0.5388954899399643,0.0,0.011929451817577501,0.64,0.1367400966113245,,2018-10-24
118,5,0.013026395562634543,0.012488556093610229,0.005033465725467709,0.023882167825061643,0.4997595093822202,0.6716922842405599,0.8770139074626404,0.5388954899399643,0.0,0.011929451806703547,0.64,0.13649878585775652,,2018-10-25
